Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,HOST,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25176508,WGS,285,2536511764,PRJNA991269,SAMN36291078,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1155666355,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924449,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 19,Illumina MiSeq,40.41 N 3.70 W,Gran 19,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 019,SRP447710
SRR25176509,WGS,271,1382363207,PRJNA991269,SAMN36291077,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",640902267,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924448,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 18,Illumina MiSeq,40.41 N 3.70 W,Gran 18,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,AA 018,SRP447710
SRR25176510,WGS,288,1406983466,PRJNA991269,SAMN36291076,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",650924508,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924447,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 17,Illumina MiSeq,40.41 N 3.70 W,Gran 17,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,AA 017,SRP447710
SRR25176511,WGS,290,2118744312,PRJNA991269,SAMN36291075,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",970524956,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924446,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 15,Illumina MiSeq,40.41 N 3.70 W,Gran 15,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 015,SRP447710
SRR25176512,WGS,291,2076948028,PRJNA991269,SAMN36291074,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",948318102,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924445,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 14,Illumina MiSeq,40.41 N 3.70 W,Gran 14,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,AA 014,SRP447710
SRR25176513,WGS,282,2121468223,PRJNA991269,SAMN36291188,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",971152969,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924444,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 67,Illumina MiSeq,40.41 N 3.70 W,Moth 67,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 009 010,SRP447710
SRR25176514,WGS,286,1962797695,PRJNA991269,SAMN36291187,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",908754422,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924443,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 66,Illumina MiSeq,40.41 N 3.70 W,Moth 66,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 005 006,SRP447710
SRR25176515,WGS,288,1512836708,PRJNA991269,SAMN36291186,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",688891283,SAN PABLO CEU,2019,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924442,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 58,Illumina MiSeq,40.41 N 3.70 W,Moth 58,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MC 016,SRP447710
SRR25176516,WGS,292,2195448410,PRJNA991269,SAMN36291185,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1008042773,SAN PABLO CEU,2019,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924441,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 56,Illumina MiSeq,40.41 N 3.70 W,Moth 56,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 014,SRP447710
SRR25176517,WGS,292,1987725356,PRJNA991269,SAMN36291184,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",906702519,SAN PABLO CEU,2019,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924440,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 55,Illumina MiSeq,40.41 N 3.70 W,Moth 55,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 013,SRP447710
SRR25176518,WGS,288,2142912500,PRJNA991269,SAMN36291183,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",972450071,SAN PABLO CEU,2019,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924439,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 54,Illumina MiSeq,40.41 N 3.70 W,Moth 54,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 012,SRP447710
SRR25176519,WGS,283,1791327363,PRJNA991269,SAMN36291182,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",815985725,SAN PABLO CEU,2019,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924438,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 53,Illumina MiSeq,40.41 N 3.70 W,Moth 53,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 011,SRP447710
SRR25176520,WGS,264,2070071668,PRJNA991269,SAMN36291181,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",947931786,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924437,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 51,Illumina MiSeq,40.41 N 3.70 W,Moth 51,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 007,SRP447710
SRR25176521,WGS,278,1529814525,PRJNA991269,SAMN36291073,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",703431256,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924436,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 13,Illumina MiSeq,40.41 N 3.70 W,Gran 13,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 013,SRP447710
SRR25176522,WGS,291,1926739305,PRJNA991269,SAMN36291180,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",886588230,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924435,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 50,Illumina MiSeq,40.41 N 3.70 W,Moth 50,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 004,SRP447710
SRR25176523,WGS,282,2216140403,PRJNA991269,SAMN36291179,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1015369866,SAN PABLO CEU,2017,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924434,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 49,Illumina MiSeq,40.41 N 3.70 W,Moth 49,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MC 003,SRP447710
SRR25176524,WGS,291,2101998479,PRJNA991269,SAMN36291178,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",968021147,SAN PABLO CEU,2017,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924433,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 44,Illumina MiSeq,40.41 N 3.70 W,Moth 44,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MC 002,SRP447710
SRR25176525,WGS,290,1842374401,PRJNA991269,SAMN36291177,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",837588852,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924432,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 36,Illumina MiSeq,40.41 N 3.70 W,Moth 36,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 036,SRP447710
SRR25176526,WGS,291,1555122089,PRJNA991269,SAMN36291176,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",707587240,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924431,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 35,Illumina MiSeq,40.41 N 3.70 W,Moth 35,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 035,SRP447710
SRR25176527,WGS,281,1938578974,PRJNA991269,SAMN36291175,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",879235017,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924430,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 34,Illumina MiSeq,40.41 N 3.70 W,Moth 34,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:27:00Z,1,MA 034,SRP447710
SRR25176528,WGS,284,2040030869,PRJNA991269,SAMN36291174,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",924800239,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924429,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 33,Illumina MiSeq,40.41 N 3.70 W,Moth 33,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 033,SRP447710
SRR25176529,WGS,289,1712428686,PRJNA991269,SAMN36291173,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",776427024,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924428,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 32,Illumina MiSeq,40.41 N 3.70 W,Moth 32,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 032,SRP447710
SRR25176530,WGS,277,1852943981,PRJNA991269,SAMN36291172,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",842502004,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924427,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 31,Illumina MiSeq,40.41 N 3.70 W,Moth 31,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 031,SRP447710
SRR25176531,WGS,287,1690603469,PRJNA991269,SAMN36291171,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",768951676,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924426,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 30,Illumina MiSeq,40.41 N 3.70 W,Moth 30,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 030,SRP447710
SRR25176532,WGS,285,2026507834,PRJNA991269,SAMN36291072,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",937254959,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924425,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 12,Illumina MiSeq,40.41 N 3.70 W,Gran 12,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 012,SRP447710
SRR25176533,WGS,291,2073658123,PRJNA991269,SAMN36291170,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",944414335,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924424,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 29,Illumina MiSeq,40.41 N 3.70 W,Moth 29,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 029,SRP447710
SRR25176534,WGS,290,2008604210,PRJNA991269,SAMN36291169,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",912005649,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924423,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 28,Illumina MiSeq,40.41 N 3.70 W,Moth 28,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 028,SRP447710
SRR25176535,WGS,290,2248754696,PRJNA991269,SAMN36291168,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1017531622,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924422,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 27,Illumina MiSeq,40.41 N 3.70 W,Moth 27,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 027,SRP447710
SRR25176536,WGS,290,1789143706,PRJNA991269,SAMN36291167,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",814965396,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924421,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 26,Illumina MiSeq,40.41 N 3.70 W,Moth 26,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 026,SRP447710
SRR25176537,WGS,270,1821709167,PRJNA991269,SAMN36291166,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",837926353,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924420,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 25,Illumina MiSeq,40.41 N 3.70 W,Moth 25,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MC 001,SRP447710
SRR25176538,WGS,291,2150985080,PRJNA991269,SAMN36291165,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",986381919,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924419,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 24,Illumina MiSeq,40.41 N 3.70 W,Moth 24,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 024,SRP447710
SRR25176539,WGS,281,1702388756,PRJNA991269,SAMN36291164,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",780765310,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924418,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 23,Illumina MiSeq,40.41 N 3.70 W,Moth 23,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 023,SRP447710
SRR25176540,WGS,291,1552081803,PRJNA991269,SAMN36291163,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",717261681,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924417,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 22,Illumina MiSeq,40.41 N 3.70 W,Moth 22,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 022,SRP447710
SRR25176541,WGS,285,1495322023,PRJNA991269,SAMN36291162,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",683292065,SAN PABLO CEU,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924416,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 21,Illumina MiSeq,40.41 N 3.70 W,Moth 21,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,MA 021,SRP447710
SRR25176542,WGS,289,2253437430,PRJNA991269,SAMN36291161,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1032793468,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924415,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 20,Illumina MiSeq,40.41 N 3.70 W,Moth 20,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,MA 020,SRP447710
SRR25176543,WGS,271,2320405224,PRJNA991269,SAMN36291071,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",1061788564,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924414,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 11,Illumina MiSeq,40.41 N 3.70 W,Gran 11,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:29:00Z,1,AA 011,SRP447710
SRR25176544,WGS,289,1615909378,PRJNA991269,SAMN36291062,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",727877498,SAN PABLO CEU,2017,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20924413,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 02,Illumina MiSeq,40.41 N 3.70 W,Gran 02,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 002,SRP447710
SRR25176545,WGS,287,1859498267,PRJNA991269,SAMN36291061,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",838024934,SAN PABLO CEU,2017,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20924412,Spain,Europe,Spain,Grandmothers,Homo sapiens,Gran 01,Illumina MiSeq,40.41 N 3.70 W,Gran 01,SINGLE,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-06T19:28:00Z,1,AA 001,SRP447710
SRR25213779,WXS,598,88917806,PRJNA991269,SAMN36291160,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",59561302,SAN PABLO CEU,2018,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960554,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 19,Illumina MiSeq,40.41 N 3.70 W,Moth 19,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 019,SRP447710
SRR25213780,WXS,598,101604685,PRJNA991269,SAMN36291159,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",69830330,SAN PABLO CEU,2018,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960553,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 18,Illumina MiSeq,40.41 N 3.70 W,Moth 18,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 018,SRP447710
SRR25213781,WXS,598,84269851,PRJNA991269,SAMN36291158,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",56446468,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960552,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 17,Illumina MiSeq,40.41 N 3.70 W,Moth 17,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 017,SRP447710
SRR25213782,WXS,598,70436426,PRJNA991269,SAMN36291157,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47748371,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960551,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 16,Illumina MiSeq,40.41 N 3.70 W,Moth 16,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 016,SRP447710
SRR25213783,WXS,597,74422224,PRJNA991269,SAMN36291156,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",50230795,SAN PABLO CEU,2018,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960550,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 15,Illumina MiSeq,40.41 N 3.70 W,Moth 15,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 015,SRP447710
SRR25213784,WXS,598,76294414,PRJNA991269,SAMN36291155,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",51648040,SAN PABLO CEU,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",ENVO:01001029,ENVO:01001033,collection kit,SRX20960549,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 14,Illumina MiSeq,40.41 N 3.70 W,Moth 14,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:38:00Z,1,MA 014,SRP447710
SRR25213785,WXS,597,117821348,PRJNA991269,SAMN36291154,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",79069013,SAN PABLO CEU,2018,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",ENVO:01001029,ENVO:01001033,collection kit,SRX20960548,Spain,Europe,Spain,Mothers,Homo sapiens,Moth 13,Illumina MiSeq,40.41 N 3.70 W,Moth 13,SINGLE,PCR,GENOMIC,human gut metagenome,ILLUMINA,2024-03-05T00:00:00Z,2023-07-10T13:39:00Z,1,MA 013,SRP447710
