"sample_id","(+/-)-Tryptophan","(1E,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one","(2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid","(2S)-2-[[(2S)-2-azaniumyl-4-methylpentanoyl]amino]-3-phenylpropanoate","(7r)-4,7-Dihydroxy-N,N,N-Trimethyl-10-Oxo-3,5,9-Trioxa-4-Phosphaheptacosan-1-Aminium 4-Oxide","(R,S)-ANATABINE","(R)-(+)-Atenolol","(R)-Baclofen","[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] hexadecanoate","1-(9Z,12Z-Octadecadienoyl-2-hydroxy-sn-glycero-3-phosphocholine","1-Isomangostin","1-linolenoyl-GPC (18:3)","1-O-palmitoyl-sn-glycero-3-phosphocholine","1-Oleoyl-sn-glycero-3-phosphocholine","1-Oleoylglycerophosphocholine","1-oxo-1,2-dihydroisoquinoline-3-carboxylic acid","1-Palmitoylglycerophosphocholine","1-phenyl-1H-pyrazole-5-carboxylic acid","1,5-isoquinolinediol","1453-93-6","15861-40-2","1H-Indole-3-carboxaldehyde","2-(1H-imidazol-2-yl)benzoic acid","2-Amino-1-phenylethanol","2-methyl-3-(pyridin-2-yl)benzoic acid","2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxylic acid","2-phenyloxazole-5-carboxylic acid","2,3-Diaminonaphthalene","2,3-Diaminonaphthalene (Chimeric precursor selection)","2,6-DIMETHYLQUINOLINE","2'-deoxyguanosine","2'-deoxyinosine","2227803-25-8","23012-16-0","3-(2-aminocyclohexyl)propanoic acid","3-Acetamidobenzoic acid","3-Acetamidophenol","3-Cyclopropylquinoline-2-carboxylic acid","3-Dehydrosphinganine","3-isomangostin","34014-51-2","4-Aminoquinoline-2-carboxylic acid","4-hydroxyisoquinoline-3-carboxylic acid","4-methyl-2-propyl-1,3-oxazole-5-carboxylic acid","4-methylquinoline-6-carboxylic Acid","5-methyl-1-(4-methylphenyl)-1H-pyrazole-4-carboxylic acid","5-methyl-2-(3-methylphenyl)-1H-imidazole-4-carboxylic acid","76474-56-1","8-Aminooctanoic acid","8-Hydroxyquinoline","8-HYDROXYQUINOLINE (Chimeric precursor selection)","8-methylquinoline-5-carboxylic acid","883715-21-7","98483-00-2","abacavir","Ala-phe","amitriptyline","amoxicillin","Asp-Phe methyl ester","atenolol","atorvastatin","baclofen","Benzododecinium","BEPHENIUM","berberine","Bisdemethoxycurcumin","Butylscopolamine","C18:0 LPE","CA","celecoxib","Cer 18:1;2O/16:0","Cer 18:5;2O/9:0;O","Cer 27:5;3O","Cer 34:1;2O","cetirizine","Chalconaringenin","CHEMBL5028245","CID 6993119","ciprofloxacin","Columbamine","Cratoxyarborenone E","Cratoxylone","curcumin","D-erythro-Dihydrosphingosine","D-phenylalanine","D-Sphingosine","D-Tryptophan","D-tyrosine","daidzein","Demethoxycurcumin","Deoxycholic acid glycine conjugate","diphenhydramine","diprotin A","doxepin","doxycycline","enoxolone","famotidine","Fendizoic acid","feruloylputrescine","fluconazole","gabapentin","gamma-glutamylphenylalanine","gamma-Mangostin","Garcinone C","GARCINONE D","GCA","genistein","glycitein","GLYCOCHENODEOXYCHOLIC ACID","glycoursodeoxycholate","H-ILE-TRP-OH","Hispidol","hydroxyzine","INDOLE-3-CARBOXALDEHYDE (Chimeric precursor selection)","Indolizine-1-carboxylic acid","Jatrorrhizine","Jineol","L-(-)-Phenylalanine.1","L-tyrosine","LETESTUIANIN B","Levocetirizine","LEVOFLOXACIN","lisinopril","loperamide","LPC 16:0","LPC 16:1","LPC 18:0","m-tyramine","METHYL NICOTINATE","metoprolol","minocyclin","minocycline zwitterion","montelukast","Moxacin","mycophenolic acid","N-(5-acetamidopentyl)acetamide","N-Valylphenylalanine","NCGC00024645-01","NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid","NCIOpen2_005816","nortriptyline","octopamine","oleamide","Omeprazole sulfide","PAF C-16-d4","Phe-ala","Piperin","Piperolein B","protriptyline","ranitidine","Robinetin","SCHEMBL3706","SCHEMBL424527","sertraline","solanidine","Sulfachloropyridazine","sulfadimethoxine","Sulfadimidine","sulfamethizole","sulfapyridine","taurochenodeoxycholate","taurocholate","taurodeoxycholate","taurohyodeoxycholate/ tauroursodeoxycholate","Tert-butyl N-[2-(1H-indol-3-yl)-1-(methylcarbamoyl)ethyl]carbamate","trans-Zeatin","trazadone","trimethoprim","tryptamine","tyramine","tyramine (Chimeric precursor selection)","Val-Tyr","valsartan","Vidarabine","VORTIOXETINE","Z2961795382"
"PLCL20511",0,0,0,0,2976,0,1322,0,0,0,6188,0,10066,3205,32050,0,26914,0,0,0,0,0,0,0,8586,0,0,0,0,0,0,15748,0,0,0,0,12680,3715,0,3094,0,0,0,5744,0,0,0,0,906,0,0,0,6590,5202,0,0,0,41008,9863,5288,12112,0,201960,0,0,36870,0,2826,16364,0,726,0,77440,726,0,0,0,0,14056,0,3094,3094,0,988,0,NA,0,2538,0,7550,0,0,0,0,0,0,0,0,15250,0,6130,4227,3258,2172,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,5922,0,0,0,0,21930,3698,0,992,0,0,0,0,0,0,10252,0,0,0,0,0,0,0,18234,0,0,6944,0,NA,0,0,14480,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432,0,0,0,0
"PLCL20518",0,0,0,0,2913,0,0,0,0,0,5232,0,2768,1447,14470,0,4152,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,9612,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,10300,0,0,0,0,12800,3682,0,17024,0,84720,0,5610,21590,0,5375,14632,0,600,0,23270,600,0,0,0,0,0,7504,2616,2616,0,0,1240,NA,0,2361,3570,7560,0,0,0,0,8820,2216,0,0,0,0,8180,1578,0,0,0,0,0,6324,0,0,0,2380,26440,0,0,11256,0,4960,5509,0,0,0,0,5800,692,0,971,0,0,0,0,0,0,3200,21170,0,0,0,0,0,0,5964,0,0,6797,0,NA,0,0,0,0,0,0,72590,0,0,0,0,0,0,0,0,0,0,0,0,21100,0,0,0,0,2784,0,3276,0,0
"PLCL20531",0,0,0,0,2919,0,1348,0,0,0,4788,0,12128,5024,50240,0,18192,0,0,0,0,0,0,1261,9096,0,0,0,0,0,2932,5604,0,0,0,0,20830,5064,0,2394,0,0,0,7320,0,0,0,16230,1153,0,0,0,8534,0,0,3190,0,18064,18998,5392,10688,0,399540,0,5440,27160,0,3590,23108,0,647,0,29340,647,0,5480,0,0,16392,0,2394,2394,0,0,0,NA,0,3453,0,19650,0,0,0,0,0,2612,0,0,21480,0,7120,8142,0,0,0,4921,0,18774,0,0,4237,0,12830,0,0,0,0,0,8057,10820,0,6480,0,118900,3032,0,973,3404,0,0,0,0,0,4516,9890,0,0,0,0,0,0,20334,0,0,6811,1276,NA,0,0,11500,0,0,0,43140,0,0,0,0,0,0,5340,0,3560,8900,33896,6988,9140,0,0,3404,1702,12348,0,2932,0,0
"PLCL20533",0,6588,0,0,3186,0,0,0,0,1765,5856,0,0,0,0,0,0,0,0,0,4281,1427,0,0,0,0,0,0,0,0,0,97120,0,0,0,0,0,0,0,2928,0,0,0,0,0,0,0,44610,0,1427,2854,0,10172,4500,0,0,0,5360,0,0,7288,0,7926,0,15840,24400,0,5008,0,0,0,0,0,0,9993,0,0,0,0,0,2928,15896,15372,0,1332,NA,0,3549,4506,182740,0,0,0,0,9860,0,0,0,0,0,8240,0,0,0,19452,0,0,0,0,0,8846,3004,0,1427,0,0,0,5328,8281,29740,23317,0,0,0,0,0,1062,0,0,0,0,0,0,1340,29830,0,0,0,0,0,0,4044,0,0,7434,0,NA,0,0,0,0,0,0,23880,0,0,0,160700,0,0,0,0,0,0,70768,0,16890,0,0,0,0,1488,0,0,0,0
"PLCL20538",0,0,0,10045,2880,0,1894,0,0,0,6357,0,9948,3263,32630,0,14922,0,5196,0,3870,1290,0,2139,6660,0,0,0,0,0,2676,13348,0,0,0,0,12980,1110,0,4636,0,0,0,4648,0,0,0,4878,1149,1290,2580,0,10684,2040,0,2805,0,20896,11690,7576,0,0,231720,0,0,31960,0,4991,5340,0,778,0,4975,778,0,17750,0,0,8568,14200,3470,2887,0,0,0,NA,0,2457,0,23920,0,0,0,0,0,13232,0,41100,5370,0,14840,5010,0,0,0,16282,0,0,0,0,0,0,113500,1290,15588,21300,31176,0,5733,3252,0,0,0,5750,2487,0,960,3832,0,0,0,0,0,5224,0,0,0,0,0,0,0,13746,0,0,6720,1122,NA,0,0,22030,0,0,0,98830,0,122600,0,0,0,0,10701,0,7134,17835,0,3748,0,0,0,3832,1916,6972,0,2676,0,0
"PLCL20541",0,0,0,0,2826,0,0,0,0,0,5336,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,10388,0,0,0,0,0,0,0,4008,0,21132,0,0,21380,0,4444,0,0,650,0,0,650,0,0,0,0,0,0,2668,2668,0,0,0,NA,0,0,0,56640,0,0,0,0,0,0,0,0,0,0,7940,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6594,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232,0,0,0,0,0,0,0,0,0,0,0
"PLCL20936",0,0,0,0,3600,0,0,0,0,0,6300,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,8342,0,0,2975,0,4576,0,0,0,0,5670,0,0,30180,0,3905,0,0,626,0,0,626,0,0,0,0,0,0,3150,3150,0,0,0,NA,0,0,0,54250,0,0,0,0,0,0,0,0,0,0,7290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,8400,1190,NA,0,0,10200,0,0,0,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0,0,0
"PLCL20947",0,0,0,0,2841,0,0,0,0,0,4956,0,3164,1898,18980,0,4746,0,0,3966,0,0,0,689,0,0,0,0,0,0,2636,6564,0,0,0,0,0,3940,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,8300,1344,0,0,0,26168,8036,0,0,0,144420,0,0,18830,0,4324,6440,0,754,0,32030,754,0,0,0,0,12496,5064,2478,2478,0,531,0,NA,0,0,0,5920,0,0,0,0,0,0,0,0,5330,0,8890,3444,4488,2992,0,0,0,3498,0,0,1305,0,0,0,0,7596,0,0,0,0,0,0,0,36300,791,0,947,0,0,0,0,0,0,6542,0,0,0,0,0,0,0,7488,0,0,6629,0,NA,0,0,0,0,0,0,63410,0,0,0,0,175900,0,0,0,0,0,10440,3448,0,15180,0,0,0,2292,0,2636,0,0
"PLCL20952",0,0,0,0,2016,0,0,0,0,0,5668,0,5032,4936,49360,0,7548,0,0,0,0,0,0,764,0,0,0,0,0,0,0,15200,0,0,0,0,0,0,0,2834,0,0,0,0,0,0,0,8928,0,0,0,0,9148,5114,0,0,0,12384,0,0,0,0,299640,0,0,28210,0,6019,4404,0,583,0,567,583,0,0,0,0,0,8540,2834,5334,0,0,3814,NA,0,0,0,10790,0,0,0,0,0,10252,0,0,0,0,7950,0,0,0,3750,27615,0,0,0,0,0,0,84390,0,0,12810,0,15256,0,5952,0,0,0,0,1258,0,672,16860,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,4704,0,NA,0,0,0,0,0,0,19620,0,0,0,0,0,0,12183,0,8122,20305,0,0,0,5980,0,16860,8430,1934,0,0,0,0
"PLCL20955",0,0,0,0,3498,0,1134,0,0,0,5344,806,2924,579,5790,0,4386,0,0,0,6894,2298,0,1598,5496,0,0,3075,3075,0,0,42200,0,0,0,0,10410,916,0,2672,0,0,0,4928,0,0,0,0,692,2298,4596,0,8808,8296,0,3075,0,14366,13461,4536,0,0,71700,0,0,19340,0,3970,0,0,548,0,1904,548,0,0,0,0,6808,3492,2672,2672,0,0,0,NA,0,7254,0,7270,0,0,0,0,0,4472,0,0,5540,0,6350,5769,0,0,0,4543,0,0,0,0,0,0,19590,2298,0,5238,0,0,16926,0,0,0,0,0,731,0,1166,8140,0,0,0,0,0,2234,0,0,0,0,0,0,0,14922,0,0,8162,1230,NA,0,0,16880,0,0,0,41010,0,0,0,0,0,0,2589,0,1726,4315,0,5500,0,0,0,8140,4070,11784,0,0,0,0
"PLCL20960",0,0,0,3766,2532,0,1972,0,0,0,5672,0,2368,0,0,0,3552,0,6344,0,5913,1971,0,520,0,0,0,0,0,0,0,84160,0,0,0,0,7280,0,0,2836,0,0,0,0,0,0,0,0,0,1971,3942,0,10060,8602,0,3015,0,7520,22666,7888,0,0,40818,0,0,37140,0,4982,0,0,0,0,7113,0,0,0,0,0,0,0,2836,2836,0,0,0,NA,0,8367,0,9010,0,0,0,12526,0,0,0,0,5470,0,6600,9714,0,0,0,0,0,0,0,0,0,0,9000,1971,19032,0,38064,0,19523,0,0,0,0,0,592,0,844,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,8568,0,0,5908,1206,NA,0,0,15120,0,0,0,24320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404,0,0,0,0
"PLCL20963",0,0,0,0,3729,0,0,0,0,0,6108,0,0,544,5440,0,0,0,0,0,5418,1806,0,945,3480,0,0,0,0,0,0,27384,0,0,0,0,8810,580,0,3054,0,0,0,0,0,0,0,0,0,1806,3612,0,5630,1572,0,0,0,14512,7903,0,0,0,64320,0,0,19220,0,2312,8120,0,601,0,3336,601,0,9580,0,0,4832,17452,3054,3054,0,0,0,NA,0,6357,0,7510,0,0,0,0,0,2072,0,0,0,0,6520,3387,0,0,0,10381,3486,0,0,0,0,0,54590,1806,0,26178,0,0,14833,0,0,0,0,0,0,0,1243,192040,0,0,0,0,0,3628,0,0,0,0,0,0,0,5904,0,0,8701,0,NA,0,0,25370,0,0,0,58900,0,0,0,0,0,0,13218,0,8812,22030,0,4312,0,9000,0,192040,96020,6126,0,0,0,0
"PLCL20966",0,0,0,0,3696,0,0,0,0,0,5036,0,2992,0,0,0,4488,0,0,6282,0,0,0,0,3036,0,0,0,0,0,0,3716,0,0,0,0,6410,7022,0,2518,0,0,0,0,0,0,0,0,603,0,0,0,5642,1186,0,0,0,39728,8827,0,0,0,20088,0,0,21970,0,2691,4664,0,646,0,21070,646,0,0,0,0,8424,2136,2518,2518,0,0,1032,NA,0,0,0,0,0,0,0,0,0,0,0,0,7640,0,7600,3783,0,0,0,0,6294,10650,0,0,1743,0,0,0,0,3204,0,4128,0,0,0,0,0,56290,748,0,1232,0,0,5980,0,0,0,9932,7120,0,0,0,0,0,0,6774,0,0,8624,0,NA,0,0,15310,0,0,0,40070,0,0,0,0,0,0,0,0,0,0,13944,0,6040,10870,0,0,0,2936,0,0,0,0
"PLCL20968",0,30028,0,0,3369,0,0,0,0,0,5408,11380,4744,0,0,0,9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25976,0,0,0,0,0,0,0,2704,0,0,0,0,0,0,0,0,0,0,0,0,6214,0,0,0,0,0,0,0,0,0,7134,0,0,31500,0,3938,0,0,737,0,0,737,19764,0,0,0,0,0,2704,2704,58062,0,0,NA,0,4317,0,603700,0,0,0,0,0,0,0,0,0,12820,5850,0,0,0,0,0,5217000,0,0,0,0,0,0,0,0,0,0,0,10073,0,46116,0,0,0,1440,0,1123,45960,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,0,0,7861,0,NA,0,0,27240,0,0,0,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45960,22980,4434,0,0,0,0
"PLCL20973",0,18093,0,0,2916,0,0,0,0,0,5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,0,0,0,0,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,8514,0,0,3005,0,0,0,0,0,0,0,0,0,20130,0,3761,3320,0,554,0,0,554,31680,0,0,0,0,0,2946,2946,42217,0,0,NA,0,1644,0,320200,0,0,0,0,0,2808,0,0,0,0,7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836,0,73920,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,6804,1202,NA,0,0,8330,0,0,0,43370,0,0,0,12980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLCL20974",0,3291,0,0,2637,0,0,0,0,0,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,6356,0,0,0,0,0,4438,0,0,0,23196,0,0,23450,0,3036,0,0,614,0,0,614,5118,0,0,0,0,0,2914,2914,7679,0,0,NA,0,0,0,140600,0,0,0,0,0,0,0,0,0,0,22450,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11942,0,0,0,0,0,879,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153,0,NA,0,0,5760,0,0,0,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12704,6352,1162,0,0,0,0
"PLCL20980",2288,0,0,0,2313,0,1184,0,3855,0,5316,0,3996,5412,54120,0,5994,0,1394,3744,0,0,0,1791,5280,0,0,0,0,0,5928,0,2592,0,0,0,7440,5156,0,2658,0,0,0,4120,0,1296,1296,7236,685,0,0,0,9814,0,5100,0,0,22576,0,4736,0,0,413700,0,0,26800,0,5281,8564,0,587,0,7041,587,0,0,0,0,14808,6276,2658,4790,0,0,0,NA,1716,0,0,0,0,0,0,0,0,0,0,0,10140,0,6650,0,6654,4436,3198,0,0,14682,0,0,3792,0,0,0,4182,9414,8364,0,0,4824,0,4272,0,74450,999,0,771,0,0,0,0,0,0,5644,7200,0,0,0,0,0,0,13662,0,0,5397,0,NA,0,0,12920,0,0,0,16510,0,0,0,0,144800,743100,0,0,0,0,30336,7180,7580,0,0,0,0,6054,0,5928,0,0
"PLCL20981",0,0,0,31752,2814,0,1910,0,0,545,4412,0,2368,1698,16980,0,3552,0,0,0,0,0,0,1712,9228,0,0,0,0,0,0,47640,0,0,0,0,17190,1538,0,2206,0,0,0,8816,0,0,0,3438,1178,0,0,0,9262,5384,0,2745,0,26536,18816,7640,11304,0,141420,0,0,36390,0,4652,11832,0,595,0,8108,595,0,0,0,0,13448,7288,2206,4850,0,0,0,NA,0,3747,0,7950,0,0,0,0,0,2808,0,0,15380,0,8120,8064,0,0,3966,0,0,4740,0,0,598,0,24100,0,0,10932,0,0,8743,2292,0,0,0,6470,592,0,938,3208,0,0,0,0,0,6634,5740,0,0,0,0,0,0,18366,0,0,6566,1098,NA,0,0,15210,0,0,0,104600,0,0,0,0,0,0,0,0,0,0,4784,4520,0,0,0,3208,1604,8868,0,0,0,0
"PLCL20993",0,0,0,5915,2595,0,0,0,0,0,5704,0,5656,1210,12100,0,8484,0,1588,0,0,0,0,0,0,0,0,0,0,0,6272,0,0,0,0,0,0,0,0,2852,0,0,0,0,0,0,0,4458,0,0,0,0,9108,5080,0,3175,0,12632,0,0,47872,0,94920,0,0,37120,0,5668,7764,0,601,0,12450,601,0,16340,0,0,0,10312,2852,2852,0,0,0,NA,0,0,0,7020,0,0,0,0,8520,12424,0,0,0,0,7070,0,0,0,0,0,0,0,0,0,575,0,36700,0,4764,15468,9528,0,0,2972,0,0,0,36720,1414,0,865,0,0,0,0,0,4544,3158,13620,0,0,0,0,0,0,3348,0,0,6055,1270,NA,0,0,7420,0,0,0,40730,0,5580,0,0,0,0,0,0,0,0,4600,0,11270,0,0,0,0,1836,0,6272,0,0
"PLCL21373",0,0,11669,0,2727,19824,0,0,0,0,5444,1335,0,2626,26260,0,0,0,5065,0,0,0,0,9328,0,5001,0,0,0,9070,0,4520,0,0,0,0,0,0,0,2722,0,0,0,0,0,0,0,0,0,0,0,0,7412,0,106800,2705,0,8568,5502,0,6520,0,207480,0,0,22500,0,3165,14268,0,601,0,3011,601,0,0,0,0,0,6216,2722,2722,0,0,0,NA,0,2832,0,49780,0,0,0,7758,0,2640,0,0,0,0,6650,6613,0,0,0,0,0,0,0,0,0,0,35640,0,15195,9324,30390,0,6608,0,0,0,0,0,0,0,909,0,0,0,0,0,0,2142,0,0,0,0,0,0,0,0,0,0,6363,1082,NA,0,0,0,0,0,0,120100,0,0,0,0,0,86940,1527,0,1018,2545,0,2024,0,0,29736,0,0,1714,0,0,0,0
"PLCL21376",0,0,29218,48024,2715,6140,1746,0,40660,0,4956,0,0,858,8580,0,0,0,0,6822,0,0,0,23480,11730,12522,0,0,0,8680,0,5312,2336,0,0,0,15660,4063,0,2478,0,0,0,6592,0,1168,1168,0,1053,0,0,0,7926,1196,124500,2845,0,28184,18816,6984,0,0,67320,0,0,33120,0,4810,14600,0,0,836,13136,0,0,0,0,0,11768,7344,2478,2478,0,0,0,NA,0,0,0,29130,0,0,0,0,0,4368,0,0,16420,0,11870,14624,0,0,0,0,0,5388,0,0,0,0,0,0,0,11016,0,0,0,0,0,0,3060,12330,0,0,905,0,0,0,0,0,0,7046,0,0,0,0,0,0,0,12732,0,0,6335,1138,11460,0,0,14590,0,0,0,124000,0,0,0,0,0,401500,0,0,0,0,0,3476,0,0,9210,0,0,5016,0,0,0,0
"PLCL21383",0,0,0,0,2379,0,5004,0,0,0,6008,0,6836,2778,27780,0,10254,1752,0,0,16509,5503,6132,1555,6954,0,0,0,0,0,0,13384,0,0,0,0,19720,1159,0,3004,0,876,0,8768,0,0,0,13296,1766,5503,11006,0,9660,4356,0,0,0,25032,31024,20016,0,0,187200,0,0,35680,0,5298,4812,0,515,0,2999,515,0,13700,0,0,11264,8416,3004,7256,0,0,1250,NA,0,3270,0,21840,0,0,12807,0,0,0,0,0,21920,0,5820,13296,0,0,6378,7728,0,0,0,0,0,0,42330,5503,0,12624,0,5000,7630,8864,0,0,0,5170,1709,0,793,25584,10216,0,0,0,0,6258,0,0,0,0,0,0,0,38796,0,0,5551,0,NA,0,0,10310,0,0,0,14360,0,0,0,0,0,0,2883,0,1922,4805,0,0,0,0,0,25584,12792,19324,0,0,0,0
"PLCL21384",0,0,0,46130,2583,7076,0,0,7816,0,14190,0,8884,1641,16410,0,13326,0,805,0,0,0,0,2458,3912,0,0,0,0,0,2172,13192,2044,0,0,0,10910,652,0,14280,0,0,0,0,0,1022,1022,3816,0,0,0,0,8764,1412,7280,2765,0,23808,5593,0,6584,0,110760,0,0,24030,0,4004,16660,0,514,0,13350,514,0,0,0,0,12512,15648,8532,5658,0,2182,1532,NA,0,1872,0,19230,0,0,0,0,0,0,0,0,0,0,6940,2397,0,0,0,0,0,0,0,0,0,0,8110,0,2415,23472,4830,6128,4368,2544,0,0,4794,18600,2221,0,861,3668,0,0,0,0,0,5952,0,0,0,0,0,0,0,10146,0,0,6027,1106,NA,0,0,27840,0,0,0,73110,0,0,0,0,0,221800,0,0,0,0,0,5000,0,0,10614,3668,1834,6238,0,2172,0,0
"PLCL21385",0,0,0,0,3228,0,0,0,0,0,4996,2121,2888,0,0,0,4332,0,0,0,120900,40300,0,650,0,0,0,0,0,0,0,5524,0,0,0,0,9590,0,0,2498,0,0,0,0,0,0,0,6048,0,40300,80600,0,8582,0,0,0,0,4296,5838,0,0,0,28944,0,0,38510,0,3020,3804,0,609,0,0,609,0,0,0,0,0,0,2498,2498,0,0,0,NA,0,1587,0,36550,0,0,0,1192,0,2788,0,0,0,0,7390,2502,0,0,0,0,0,0,0,0,0,0,0,40300,0,0,0,0,3703,4032,0,0,0,0,722,0,1076,97880,0,0,0,0,0,1074,8370,0,0,0,0,0,0,3552,0,0,7532,0,NA,0,0,12330,0,0,0,54530,0,0,0,0,0,0,0,0,0,0,0,2828,5350,0,0,97880,48940,3238,0,0,0,0
"PLCL21392",0,0,0,13118,2538,0,0,0,0,0,6156,0,15126,3883,38830,2184,25624,0,0,0,0,0,0,0,0,0,1456,0,0,0,6488,7604,0,1456,0,0,7000,0,0,3078,728,0,1456,0,0,0,0,3240,0,0,0,0,10968,3006,0,2850,0,11616,8953,0,15824,0,286080,0,0,24190,0,5869,13632,0,541,0,37500,541,0,0,0,0,4752,18936,3078,3078,0,0,0,NA,0,2091,0,48970,0,0,0,0,0,0,0,0,0,0,6790,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,28404,0,0,4879,2160,0,0,0,36130,4075,0,846,15464,0,0,0,0,15720,2904,0,0,0,0,0,0,0,7572,0,0,5922,1140,NA,0,0,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15464,7732,3986,0,6488,0,0
"PLCL21394",0,0,14560,127532,2148,21668,1090,0,39840,0,5196,0,6576,2894,28940,0,9864,0,0,0,0,0,0,55970,5790,6240,0,0,0,18469,0,8004,0,0,0,0,17030,965,528,2598,0,0,0,7688,0,0,0,3312,611,0,0,0,9958,1958,247100,0,0,25032,20300,4360,12176,0,247080,0,0,33330,0,6296,60628,0,512,976,29246,512,0,10880,0,0,18480,10956,2598,2598,0,0,2268,5280,0,0,0,104190,0,0,0,0,0,9908,0,0,11270,0,7240,12140,0,0,0,7063,0,5808,0,0,644,0,49560,0,0,16434,0,9072,0,2208,0,0,0,8350,1644,0,716,0,0,0,0,0,4064,6258,0,0,0,0,0,0,0,5718,0,0,5012,0,12380,0,0,8720,0,0,0,148700,0,0,0,0,0,391200,3141,0,2094,5235,5152,3700,0,0,32502,0,0,0,0,0,0,0
"PLCL21395",0,0,0,0,2742,0,0,0,0,0,4572,0,10640,3186,31860,0,23540,0,0,0,0,0,0,662,0,0,0,0,0,0,2720,7808,0,0,0,0,0,0,0,2286,0,0,0,0,0,0,0,0,0,0,0,0,9080,0,0,2685,0,18584,0,0,24952,0,260220,0,0,31140,0,3762,0,0,620,0,0,620,0,0,0,0,0,0,2286,2286,0,0,0,NA,0,1665,0,30250,0,0,0,0,0,5584,0,0,0,0,6490,0,0,0,0,32851,0,0,0,0,0,0,30030,0,0,0,0,0,3885,0,0,0,0,0,3418,0,914,67280,0,0,12666,2111,0,4646,0,0,0,0,0,0,0,3066,0,6460,6398,1074,NA,0,0,0,0,0,0,30220,0,0,0,0,0,0,12894,0,8596,21490,0,0,0,0,0,67280,33640,1572,0,2720,0,0
"PLCL21419",0,0,0,0,2220,0,0,0,0,0,6413,0,4800,2201,22010,0,7200,0,0,15450,1737,579,0,0,6672,0,0,0,0,0,0,7808,0,0,0,0,11480,1112,0,4464,0,0,0,0,0,0,0,7980,750,579,1158,0,10628,0,0,2500,0,18648,11557,0,13024,0,137400,0,0,37730,0,5125,7080,0,690,0,116300,690,0,0,0,0,11600,7456,3458,2955,0,810,0,NA,0,2370,0,26060,0,0,0,1170,0,0,0,0,5780,0,8670,4953,0,0,0,0,0,15918,0,0,1202,0,5680,579,0,11184,0,0,5530,5320,0,0,0,34070,1200,0,740,0,0,0,0,0,0,4662,0,0,0,0,0,0,0,16632,0,0,5180,1000,NA,0,0,11940,0,0,0,133100,0,171400,0,0,0,0,0,0,0,0,9616,0,0,0,0,0,0,10702,0,0,0,0
