Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Label,env_biome,env_feature,env_material,env_broad_scale,env_local_scale,env_medium,Sample_Label
SRR15083546,AMPLICON,502,74381340,PRJNA296814,SAMN20118184,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",37435798,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393372,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700110134733_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700110134733,SRP064159,nhbcs_0618700110134733,human,gastrointestinal tract,stool,,,,
SRR15083547,AMPLICON,502,82886224,PRJNA296814,SAMN20118735,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",43269772,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393374,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800125409768_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800125409768,SRP064159,nhbcs_820800125409768,human,gastrointestinal tract,stool,,,,
SRR15083548,AMPLICON,502,118754124,PRJNA296814,SAMN20118731,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",62951620,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393369,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800122510141_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800122510141,SRP064159,nhbcs_820800122510141,human,gastrointestinal tract,stool,,,,
SRR15083549,AMPLICON,502,23200432,PRJNA296814,SAMN20118730,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",11999575,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393368,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800122440983_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800122440983,SRP064159,nhbcs_820800122440983,human,gastrointestinal tract,stool,,,,
SRR15083550,AMPLICON,502,113330014,PRJNA296814,SAMN20118715,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",59606745,MARINE BIOLOGICAL LABORATORY,2017,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393366,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800118016848_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800118016848,SRP064159,nhbcs_820800118016848,human,gastrointestinal tract,stool,,,,
SRR15083551,AMPLICON,502,119512144,PRJNA296814,SAMN20118182,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",66003677,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11393364,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700108724761_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700108724761,SRP064159,nhbcs_0618700108724761,human,gastrointestinal tract,stool,,,,
SRR15083552,AMPLICON,502,75166970,PRJNA296814,SAMN20118713,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",39786710,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11393363,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800116752556_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800116752556,SRP064159,nhbcs_820800116752556,human,gastrointestinal tract,stool,,,,
SRR15083553,AMPLICON,502,46810998,PRJNA296814,SAMN20118714,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",25680777,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393365,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800117438637_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800117438637,SRP064159,nhbcs_820800117438637,human,gastrointestinal tract,stool,,,,
SRR15083554,AMPLICON,502,43326616,PRJNA296814,SAMN20118716,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",23778977,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393367,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800118279773_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800118279773,SRP064159,nhbcs_820800118279773,human,gastrointestinal tract,stool,,,,
SRR15083555,AMPLICON,502,83419850,PRJNA296814,SAMN20118712,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47172741,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393362,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800116315927_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800116315927,SRP064159,nhbcs_820800116315927,human,gastrointestinal tract,stool,,,,
SRR15083556,AMPLICON,502,82062442,PRJNA296814,SAMN20118711,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",44635455,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393361,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800115772943_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800115772943,SRP064159,nhbcs_820800115772943,human,gastrointestinal tract,stool,,,,
SRR15083557,AMPLICON,502,6161548,PRJNA296814,SAMN20118709,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",3452795,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11393359,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800113829836_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800113829836,SRP064159,nhbcs_820800113829836,human,gastrointestinal tract,stool,,,,
SRR15083558,AMPLICON,502,90272652,PRJNA296814,SAMN20118707,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47884420,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393357,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800110355680_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800110355680,SRP064159,nhbcs_820800110355680,human,gastrointestinal tract,stool,,,,
SRR15083559,AMPLICON,502,273088,PRJNA296814,SAMN20118706,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",258483,MARINE BIOLOGICAL LABORATORY,2013,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393356,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800110030371_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800110030371,SRP064159,nhbcs_820800110030371,human,gastrointestinal tract,stool,,,,
SRR15083560,AMPLICON,502,110639796,PRJNA296814,SAMN20118708,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",59639349,MARINE BIOLOGICAL LABORATORY,2017,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393358,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800111776263_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800111776263,SRP064159,nhbcs_820800111776263,human,gastrointestinal tract,stool,,,,
SRR15083561,AMPLICON,502,86079948,PRJNA296814,SAMN20118710,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",47086369,MARINE BIOLOGICAL LABORATORY,2017,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393360,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800114959679_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800114959679,SRP064159,nhbcs_820800114959679,human,gastrointestinal tract,stool,,,,
SRR15083562,AMPLICON,502,92810764,PRJNA296814,SAMN20118705,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",55548879,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393355,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800109722061_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800109722061,SRP064159,nhbcs_820800109722061,human,gastrointestinal tract,stool,,,,
SRR15083563,AMPLICON,502,343368,PRJNA296814,SAMN20118704,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",303629,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393354,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_820800107678337_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_820800107678337,SRP064159,nhbcs_820800107678337,human,gastrointestinal tract,stool,,,,
SRR15083564,AMPLICON,502,65924648,PRJNA296814,SAMN20118691,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",44316357,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393352,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800158234738_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800158234738,SRP064159,nhbcs_0915800158234738,human,gastrointestinal tract,stool,,,,
SRR15083565,AMPLICON,502,71862304,PRJNA296814,SAMN20118689,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",46482366,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393350,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800156704267_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800156704267,SRP064159,nhbcs_0915800156704267,human,gastrointestinal tract,stool,,,,
SRR15083566,AMPLICON,502,6525498,PRJNA296814,SAMN20118688,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",4275167,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393349,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800155607903_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800155607903,SRP064159,nhbcs_0915800155607903,human,gastrointestinal tract,stool,,,,
SRR15083567,AMPLICON,502,53294830,PRJNA296814,SAMN20118690,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",35453979,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393351,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800157885538_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800157885538,SRP064159,nhbcs_0915800157885538,human,gastrointestinal tract,stool,,,,
SRR15083568,AMPLICON,502,124438772,PRJNA296814,SAMN20118692,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",80563665,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393353,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800159698932_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800159698932,SRP064159,nhbcs_0915800159698932,human,gastrointestinal tract,stool,,,,
SRR15083569,AMPLICON,502,61997502,PRJNA296814,SAMN20118687,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",37618015,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393348,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800155208414_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800155208414,SRP064159,nhbcs_0915800155208414,human,gastrointestinal tract,stool,,,,
SRR15083570,AMPLICON,502,45932498,PRJNA296814,SAMN20118686,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",32198367,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393347,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800152966774_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800152966774,SRP064159,nhbcs_0915800152966774,human,gastrointestinal tract,stool,,,,
SRR15083571,AMPLICON,502,52648756,PRJNA296814,SAMN20118684,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",32332085,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393345,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149677239_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800149677239,SRP064159,nhbcs_0915800149677239,human,gastrointestinal tract,stool,,,,
SRR15083572,AMPLICON,502,43018890,PRJNA296814,SAMN20118683,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",26858312,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11393343,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149675374_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800149675374,SRP064159,nhbcs_0915800149675374,human,gastrointestinal tract,stool,,,,
SRR15083573,AMPLICON,502,107636832,PRJNA296814,SAMN20118682,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",66582654,MARINE BIOLOGICAL LABORATORY,2014,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393342,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149638422_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800149638422,SRP064159,nhbcs_0915800149638422,human,gastrointestinal tract,stool,,,,
SRR15083574,AMPLICON,502,63808718,PRJNA296814,SAMN20118179,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",34863690,MARINE BIOLOGICAL LABORATORY,2016,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393344,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700106024751_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700106024751,SRP064159,nhbcs_0618700106024751,human,gastrointestinal tract,stool,,,,
SRR15083575,AMPLICON,502,58862512,PRJNA296814,SAMN20118685,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",39025034,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11393346,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800151147734_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800151147734,SRP064159,nhbcs_0915800151147734,human,gastrointestinal tract,stool,,,,
SRR15083576,AMPLICON,502,70375882,PRJNA296814,SAMN20118681,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",43180733,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393341,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800149634968_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800149634968,SRP064159,nhbcs_0915800149634968,human,gastrointestinal tract,stool,,,,
SRR15083577,AMPLICON,502,58472960,PRJNA296814,SAMN20118680,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",39967217,MARINE BIOLOGICAL LABORATORY,2014,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393340,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0915800147266503_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0915800147266503,SRP064159,nhbcs_0915800147266503,human,gastrointestinal tract,stool,,,,
SRR15083578,AMPLICON,502,53046842,PRJNA296814,SAMN20118535,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",26421588,MARINE BIOLOGICAL LABORATORY,2017,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393639,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184445553_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700184445553,SRP064159,nhbcs_0618700184445553,human,gastrointestinal tract,stool,,,,
SRR15083579,AMPLICON,502,107123788,PRJNA296814,SAMN20118536,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",51318733,MARINE BIOLOGICAL LABORATORY,2017,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11393638,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184615535_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700184615535,SRP064159,nhbcs_0618700184615535,human,gastrointestinal tract,stool,,,,
SRR15083580,AMPLICON,502,133207206,PRJNA296814,SAMN20118538,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",90269328,MARINE BIOLOGICAL LABORATORY,2015,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11392889,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185405507_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:02:00Z,1,nhbcs_0618700185405507,SRP064159,nhbcs_0618700185405507,human,gastrointestinal tract,stool,,,,
SRR15083581,AMPLICON,502,103750850,PRJNA296814,SAMN20118540,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",61295188,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11392891,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700185565558_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700185565558,SRP064159,nhbcs_0618700185565558,human,gastrointestinal tract,stool,,,,
SRR15083582,AMPLICON,502,91797226,PRJNA296814,SAMN20118534,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",49470664,MARINE BIOLOGICAL LABORATORY,2016,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393637,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184435499_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700184435499,SRP064159,nhbcs_0618700184435499,human,gastrointestinal tract,stool,,,,
SRR15083583,AMPLICON,502,141205070,PRJNA296814,SAMN20118533,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",93994595,MARINE BIOLOGICAL LABORATORY,2015,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11393635,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700184325550_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:02:00Z,1,nhbcs_0618700184325550,SRP064159,nhbcs_0618700184325550,human,gastrointestinal tract,stool,,,,
SRR15083584,AMPLICON,502,53722032,PRJNA296814,SAMN20118531,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut",27127443,MARINE BIOLOGICAL LABORATORY,2015,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11393633,USA,North America,"USA: New Hampshire\, Lebanon",Homo sapiens,Illumina MiSeq,43.674125 N 72.273013 W,nhbcs_0618700183925494_Bv4v5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-07-09T00:00:00Z,2021-07-09T11:01:00Z,1,nhbcs_0618700183925494,SRP064159,nhbcs_0618700183925494,human,gastrointestinal tract,stool,,,,
