database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC1	QC2	QC3	QC4	QC5	QC6	QC7	QC8	A02	A03	A04	A-05	A-06	A-07	A08	A-09	A-10	A-12	A-13	A-14	A-15	A-16	A-17	A18	A-19	A-20	A21	A22	A-23	A24	A-25	A-26	A27	A-28	A30	A-05-7	A-06-7	A-07-7	A-09-7	A-10-7	A-12-7	A-13-7	A-14-7	A-15-7	A-16-7	A-17-7	A-19-7	A-20-7	A-23-7	A-24-7	A-25-7	A-26-7	A-28-7	A-29-7	A30-7
CHEBI:193305	C26H44O4	CC(CCCCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	InChI=1S/C26H44O4/c1-16(6-4-5-7-24(29)30)19-8-9-20-18-15-23(28)22-14-17(27)10-12-26(22,3)21(18)11-13-25(19,20)2/h16-23,27-28H,4-15H2,1-3H3,(H,29,30)/t16-,17-,18+,19-,20+,21+,22+,23-,25-,26-/m1/s1	Dihomomurideoxycholic acid	465.3214669		M+FA-H		8.38825												21126.09421	23644.19425	22773.1885	23245.01907	23356.25434	23830.14593	21578.44478	21770.40025	32671.53765	33810.41219	23894.39589	143441.1962	68422.59828	35283.90487	31799.839	24966.0355	5188.73735	9207.854616	32602.80582	62519.85428	8203.993876	17340.97295	26404.91838	20943.5053	25050.04123	30450.22479	17718.68583	31232.1859	11426.85888	24829.88989	35387.76278	25353.85715	30091.42543	27569.07176	35832.22599	38236.39415	8485.656351	63090.04618	18341.10234	12171.40807	10881.27403	30475.58352	2384.049422	5679.491452	104735.1998	14933.0189	12595.09803	7983.81962	10357.69504	18006.03581	29066.8382	25838.16665	31632.17489	19198.71681	19380.49102
CHEBI:17252	C21H30O3	[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	InChI=1S/C21H30O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h12,16-18,24H,4-11H2,1-3H3/t16-,17+,18+,19+,20+,21+/m1/s1	17-Hydroxyprogesterone	375.2176131		M+FA-H		11.50118333												1108.593531	1098.142074	1614.58554	1619.124479	1733.555419	1352.481158	1113.147412	1342.557982	4.39612E-08	4.39612E-08	24.03747698	4.39612E-08	0.261722462	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	15.57040822	4.39612E-08	15047.93016	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	1144.353597	487.1273947	4.39612E-08	2830.395037	4.39612E-08	36866.0157	1896.30365	12109.62784	4.39612E-08	4.39612E-08	504.5949034	553.9364323	3083.611115	15427.81825	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08	4.39612E-08
CHEBI:193307	C13H18O2	C1=CC=C(C=C1)CCCCCCC(=O)O	InChI=1S/C13H18O2/c14-13(15)11-7-2-1-4-8-12-9-5-3-6-10-12/h3,5-6,9-10H,1-2,4,7-8,11H2,(H,14,15)	7-phenyl heptanoic acid	251.1285199		M+FA-H		7.207533333												37753.70732	37048.29825	34762.22709	36826.87652	35506.4946	37146.71083	35925.55987	36972.75292	374.324924	4.39612E-08	17487.22032	6050.683408	1884.171688	26720.29621	92592.75794	124375.4793	4.39612E-08	20954.51082	126.3415588	4.39612E-08	2401.804886	227368.3747	33249.78329	54976.80476	45.21480236	68958.61332	17912.26405	106736.0316	477.0855311	86540.10715	79102.50845	27175.72115	106970.3939	91507.51002	73657.49951	181456.4405	6394.876163	2617.498694	143740.7937	365.4182545	272.8354959	57089.78902	4.39612E-08	1582.546612	22859.95891	1207.29399	4.39612E-08	194.7888551	1279.478363	9652.920645	39470.49697	38944.80557	83619.48328	51214.584	53108.64594
CHEBI:166552	C11H18O4	O1C(CC(C1=O)C(O)=O)CCCCCC	InChI=1S/C11H18O4/c1-2-3-4-5-6-8-7-9(10(12)13)11(14)15-8/h8-9H,2-7H2,1H3,(H,12,13)	5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid	259.1184952		M+FA-H		5.6239												15723.66806	16717.00823	16453.91876	15713.09789	15768.52375	16235.67168	16664.01886	17161.45307	41017.75326	5400.995871	54661.2817	20005.58394	6326.709284	25559.50459	23877.17624	4759.268112	17488.71025	17108.37119	5424.384457	6474.456806	9896.562849	16244.19496	7322.991251	30060.3264	5325.27569	76861.3482	10290.39208	41638.39592	11231.93729	56630.67867	42728.40537	26156.11311	20853.93136	12572.84318	41502.35121	14120.72149	18595.1831	8757.026709	18482.00822	13204.18694	7961.167404	13582.50629	5513.01227	9522.702307	19272.02747	10879.39501	9489.518631	8516.351305	5979.750991	17617.06383	18170.96181	18176.47377	22029.69691	18581.67402	20041.48488
CHEBI:166778	C21H34O5S	S(O[C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@](CC3)([C@H](CC4)C(=O)C)C)[H])(CC2)[H])[H])(CC1)C)[H])(O)(=O)=O	InChI=1S/C21H34O5S/c1-13(22)17-6-7-18-16-5-4-14-12-15(26-27(23,24)25)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19H,4-12H2,1-3H3,(H,23,24,25)/t14-,15-,16+,17-,18+,19+,20+,21-/m1/s1	Pregnanolone sulfate	397.2051654		M-H		7.53245												75473.76659	77974.18821	77679.44958	88532.44553	80447.98422	74268.24058	84532.84378	79894.51812	46302.75631	24208.92508	21765.8384	25345.74874	14538.25024	197487.3349	654353.9331	350000.7091	23495.71496	21093.22405	18648.8391	19130.49151	43248.45901	319709.5946	49186.24605	82189.84529	18775.46934	307684.0821	35197.6883	119358.3894	34131.12023	33183.58307	27355.89451	34506.71672	846676.5209	26787.22201	40766.90353	52894.48482	20219.83655	45980.49094	72065.53139	31537.68817	15803.14051	68974.30294	23711.09132	53470.26462	63603.03532	45488.84573	18752.73628	32954.88686	26944.01828	111192.3101	43681.32521	43378.99594	35062.47351	74206.01884	46882.07443
CHEBI:174861	C17H16O5	O1C(CC(=O)C2=C1C(OC)=C(OC)C=C2)C3=CC=C(O)C=C3	InChI=1S/C17H16O5/c1-20-14-8-7-12-13(19)9-15(22-16(12)17(14)21-2)10-3-5-11(18)6-4-10/h3-8,15,18H,9H2,1-2H3	Heliannone B	345.0980624		M+FA-H		6.0776												4322.895558	5048.080308	4113.12923	4541.313287	4320.360876	4642.117048	4551.414818	4384.704059	2650.804739	136.2593733	1615.780867	876.254665	4.39612E-08	3362.118973	16728.68868	140.6431526	3715.160446	3163.287506	258.3445582	407.4437935	164.1766587	2052.481717	4.39612E-08	4479.431122	169.9637456	2682.940608	634.8390232	4214.254768	215.060291	440.0847808	3000.957044	1692.265721	14553.16584	186.8626705	3169.064621	810.5567348	3362.062773	7245.416174	1791.072931	25901.41168	1477.071244	2628.071846	524.7631823	2692.003012	3459.38827	326.6461693	2439.412338	4.39612E-08	3802.798105	111788.5608	12780.2622	13657.6036	3412.432078	2588.622723	2884.22978
CHEBI:175963	C21H30O7	O1C2C(C(C(CC2)C1OC)(C(OC(=O)/C(/C)=C\C)C3=C(C(OC3=O)O)C)C)C	InChI=1S/C21H30O7/c1-7-10(2)17(22)27-16(15-11(3)18(23)28-19(15)24)21(5)12(4)14-9-8-13(21)20(25-6)26-14/h7,12-14,16,18,20,23H,8-9H2,1-6H3/b10-7-	Secoeremopetasitolide B	439.1972602		M+FA-H		6.93215												1926.229665	1811.238679	3010.564138	1686.906648	2164.193448	1748.612695	2267.512292	2310.3376	121.6540049	37.14536501	369.7309001	131.9176386	345.9822914	580.8474278	5979.90315	4.39612E-08	302.0785109	3919.277581	66.74782602	34.00123956	261.9881032	12601.63245	485.1414137	13737.9478	234.4228905	4267.913132	437.9147607	653.07838	859.0403486	7080.586222	396.6502158	1707.619937	4054.094378	4.39612E-08	4.39612E-08	2273.393945	4276.732519	4.39612E-08	4891.376039	1.427155442	41995.06414	8248.216811	10683.88238	4.39612E-08	378.7656861	4.39612E-08	5852.182914	7141.297175	7286.21879	463.543438	120.4538322	123.6913748	1227.267372	704.7677434	853.7618252
CHEBI:167958	C20H24O9	O(C(C1OC2=C(C1)C=C3C(OC(=O)C=C3)=C2)(C)C)C4OC(C(O)C(O)C4O)CO	InChI=1S/C20H24O9/c1-20(2,29-19-18(25)17(24)16(23)13(8-21)28-19)14-6-10-5-9-3-4-15(22)27-11(9)7-12(10)26-14/h3-5,7,13-14,16-19,21,23-25H,6,8H2,1-2H3	Marmesin galactoside	453.1416646		M+FA-H		4.446566667												455.9815293	397.6802596	590.3974645	710.1185223	610.4143537	790.2938019	382.5639931	436.8910455	634.7417405	424.3168549	280.2934254	1642.623455	70.56958411	706.7690276	362.7393154	620.8473584	3074.403866	4.39612E-08	347.9373842	998.4546285	345.2516859	4.39612E-08	2130.423769	75.62369337	604.4325174	54.8622095	554.0784896	1194.780142	169.6969974	58.14302895	85.35595002	39301.73654	312.9644734	4.39612E-08	435.8923914	396.4036649	2045.26641	447.0340732	2795.887781	671.8392463	235.7592641	330.6767807	1200.140474	358.452939	4.39612E-08	404.8353364	317.7053248	4.39612E-08	724.1591764	672.7172473	433.7945222	551.9637074	680.2386346	4.39612E-08	4.39612E-08
CHEBI:134437	C20H34O6	C([C@H](CC/C=C/C=C\[C@H](CCCC(O)=O)O)O)/C=C\CCCCC(O)O	InChI=1S/C20H34O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-6,8,13,17-19,21-24H,1,3,7,9-12,14-16H2,(H,25,26)/b5-4+,6-2-,13-8-/t17-,18-/m1/s1	10,11-dihydro-20-dihydroxy-LTB4	415.2335839		M+FA-H		8.420333333												9384.025167	8964.014166	8654.812556	9193.279653	9157.20128	9353.063776	8330.924977	8034.553659	12289.77794	2021.22185	10633.15435	6313.785476	2065.575852	7435.063811	11241.91711	4361.058616	3661.782869	13456.42882	4118.771977	4230.468624	18565.50895	11248.38328	1110.978788	16039.49362	610.2851316	19035.10565	24229.40358	8348.334816	7739.734737	18952.57856	23275.65909	10735.88447	10591.64345	2343.611543	19792.98979	15372.51121	4716.34539	3858.75823	14711.79419	4949.900409	9889.613116	10163.66806	7751.933229	12283.55829	11116.09819	4874.003088	13131.28116	2455.285322	5100.093922	18333.54764	4188.582503	5173.763968	16611.71256	23006.27516	25184.83693
CHEBI:193309	C23H36O2	CCCCCC=CCC=CCCCCCCCC1=CC(=CC(=C1)O)O	InChI=1S/C23H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21-18-22(24)20-23(25)19-21/h6-7,9-10,18-20,24-25H,2-5,8,11-17H2,1H3/b7-6-,10-9-	5-((8Z,11Z)-heptadeca-8,11-dien-1-yl)resorcinol	389.2695992		M+FA-H		12.10133333												19569.74332	20958.56459	19318.17582	19055.8472	19896.13232	21206.91689	18583.91882	19125.55786	8068.776018	28916.45788	6610.428303	23226.86822	62818.11844	26749.81327	2435.668365	52179.90455	9610.629101	6454.017675	25522.57826	21101.02961	12633.62642	12475.25985	11250.08123	8178.881617	15337.86001	12104.54255	9228.680344	11009.64347	10745.08515	18528.81861	7275.473572	21014.82595	2116.028017	185765.8742	24229.12388	5727.609856	2131.355652	3782.42583	9042.971215	4166.634034	4.39612E-08	6510.837536	121.2227238	176.6580099	5084.504953	4687.764366	145.7852451	16943.43733	3116.794432	4613.684329	5719.131555	3601.420685	100435.0794	8866.303373	7480.922735
CHEBI:193311	C16H16O7	COC1=C(C=CC2=C1OC(C(C2O)O)C3=CC(=C(C=C3)O)O)O	InChI=1S/C16H16O7/c1-22-16-10(18)5-3-8-12(20)13(21)14(23-15(8)16)7-2-4-9(17)11(19)6-7/h2-6,12-14,17-21H,1H3/t12-,13+,14-/m1/s1	Mesquitol-4alpha-ol 8-methyl ether	319.0824413		M-H, M+FA-H		4.9515												4222.863987	4646.277456	5599.938131	4634.601621	4852.340614	4881.167899	4766.874557	4678.175654	1575.048929	21.79804215	5371.394479	1036.937413	14.36453929	4983.011075	2527.28525	46266.83324	10045.9946	643.4441773	58.94011609	73.22943844	576.3761437	885.0958988	705.7476431	3607.845841	567.5301331	2003.678739	1009.245228	5029.301592	233.4242079	605.6579436	4200.157062	146659.6528	3665.915179	186.4064564	3980.850254	1012.290783	1957.349572	2416.635587	1227.907445	5795.475017	2270.224064	1639.800694	2286.921541	1081.340008	4.093867001	218.4197094	78.82983676	1.279229646	26.58580596	29633.31817	1380.235248	907.9110144	10517.77959	2618.935774	2412.867916
CHEBI:165336	C23H40O5	O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@H](O)CCCCC)C/C=C\CCCC(OC(C)C)=O	InChI=1S/C23H40O5/c1-4-5-8-11-18(24)14-15-20-19(21(25)16-22(20)26)12-9-6-7-10-13-23(27)28-17(2)3/h6,9,14-15,17-22,24-26H,4-5,7-8,10-13,16H2,1-3H3/b9-6-,15-14+/t18-,19+,20+,21-,22+/m0/s1	PGF2alpha isopropyl ester	441.2856527		M+FA-H		10.09785												50047.41918	52966.93568	55112.06978	50898.85846	51813.03947	49683.22053	52920.9497	52906.44208	66194.19392	14021.11386	89994.29611	37320.35138	25324.49509	72733.20477	93242.37576	80653.53354	39350.01189	57376.25087	13647.196	13511.08975	20410.28934	53324.43236	30032.14912	78050.94767	12432.73194	139137.1169	35659.06628	54511.14087	35019.49366	86749.3817	132500.8481	98389.57229	75993.0954	80092.92054	133477.2209	102901.6761	29689.69992	30307.42971	106944.1976	48034.64062	29723.78183	86976.03692	27149.20791	29627.10619	65422.55205	19657.38733	39528.0622	35791.1776	23205.33718	44839.10393	93250.78634	101235.6072	81587.17704	93643.51619	101813.2456
CHEBI:175861	C21H30O6	O(C1C2(C(CC3(OC(=O)C(=C13)C)OC)CCC(O)C2C)C)C(=O)/C(/C)=C/C	InChI=1S/C21H30O6/c1-7-11(2)18(23)26-17-16-12(3)19(24)27-21(16,25-6)10-14-8-9-15(22)13(4)20(14,17)5/h7,13-15,17,22H,8-10H2,1-6H3/b11-7+	Eremopetasitenin C1	423.202355		M+FA-H		7.961983333												8632.087138	9821.512582	8720.29152	8973.33278	8032.636518	6801.796506	8330.641188	8196.077249	428.3237161	1599.787096	3259.904176	928.9273527	17.09160058	6970.913693	12310.53804	459.5858461	1100.468603	8306.957947	8406.354852	6836.948543	1228.13477	42107.13521	166.0141817	16701.39581	384.1943326	7088.041564	711.1380896	2616.095338	1775.50497	8787.968058	4444.462654	1499.564466	9617.179285	4.39612E-08	5905.393155	6933.959048	8918.265175	349.9686722	18525.65882	262.8208563	197078.3491	17688.63257	32060.96746	1103.718254	2354.065936	4.39612E-08	26427.86685	34103.67996	26662.40394	725.8457647	4.39612E-08	554.7264131	3179.120116	3330.287067	6543.591608
CHEBI:174932	C19H18N2O2	O=C(NCCC=1C=2C(NC1)=CC=CC2)/C=C/C3=CC=C(O)C=C3	InChI=1S/C19H18N2O2/c22-16-8-5-14(6-9-16)7-10-19(23)20-12-11-15-13-21-18-4-2-1-3-17(15)18/h1-10,13,21-22H,11-12H2,(H,20,23)/b10-7+	Nb-p-Coumaroyltryptamine	351.1348906		M+FA-H		6.658716667												6512.207166	6324.343562	6876.312925	6771.419561	6465.347288	6428.329538	6261.596695	7163.178438	27.48918657	61.02902316	1161.078508	1084.826805	225.0114452	7.540355812	4.39612E-08	4.39612E-08	264457.0921	4622.477233	4.39612E-08	4.884374826	733.4500717	24.0313844	4.39612E-08	131.1317397	12.01658321	22.39948275	23.82979307	4.39612E-08	57.27684965	970.1221407	1961.835661	1670.255076	4.39612E-08	4.39612E-08	1142.816119	880.4690561	688.7661148	29.0170841	85.98219267	1228.23893	624.4232083	1747.695724	1683.876393	2986.144646	334.8728397	3684.769213	2.967291172	183.7923477	2095.179852	3.343468595	4.39612E-08	4.39612E-08	1138.678622	2256.452188	2185.930526
CHEBI:34229	C18H32O5	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1CCCCC(O)=O	InChI=1S/C18H32O5/c1-2-3-4-7-13(19)10-11-15-14(16(20)12-17(15)21)8-5-6-9-18(22)23/h10-11,13-17,19-21H,2-9,12H2,1H3,(H,22,23)/b11-10+/t13-,14-,15+,16-,17+/m0/s1	9S,11R,15S-trihydroxy-2,3-dinor-13E-prostaenoic acid-cyclo[8S,12R]	327.217521		M-H		6.845166667												28652.99701	28555.81315	29154.68516	28496.93339	28259.08096	26278.22206	28717.57893	29550.45388	50199.22416	14837.9004	32590.70924	54795.15299	33721.60057	48220.0045	53542.62251	18723.3994	29701.18039	43734.03681	14331.22822	16849.61906	17817.56312	32375.29574	21468.06751	58051.70592	13158.69855	82168.02432	28829.55544	42663.31903	19150.66863	49212.18046	60958.73272	36216.62209	46254.04578	21181.33781	54598.41012	35838.13376	29186.62731	23666.39366	43191.02907	33275.35599	30490.83363	29282.84324	20115.92711	30956.47671	31928.41246	38868.92525	23514.18483	9781.708131	22276.9768	50525.2538	17447.50108	18975.50126	30842.44702	46310.83818	47336.76526
CHEBI:169334	C11H11NO5	OC(=O)C(NC(=O)C1=CC=CC=C1)CC(O)=O	InChI=1S/C11H11NO5/c13-9(14)6-8(11(16)17)12-10(15)7-4-2-1-3-5-7/h1-5,8H,6H2,(H,12,15)(H,13,14)(H,16,17)	N-Benzoylaspartic acid	236.0558967		M-H		3.104883333												15664.35336	16261.8965	16234.20723	15954.76363	15733.72962	15796.47113	16113.17551	16600.96587	11051.25758	9305.684951	10479.52955	23834.93881	11265.13392	14755.78418	22344.60548	10567.44657	50548.6462	10335.35834	5683.080808	9436.605762	19093.6345	9099.006158	22445.47665	19014.6789	10878.67339	20184.92683	10346.90772	37585.85707	18143.44911	109565.2726	23305.28172	22547.13553	19186.83485	7737.308904	19185.59429	9353.811289	22925.90469	12471.97973	19626.4685	11140.92099	11197.20742	14357.4469	18204.15196	8051.558097	3490.265585	13729.84188	6988.324341	7661.094133	8831.898111	6583.029596	17967.41836	17964.56548	57791.61232	15859.60266	16109.32157
CHEBI:178166	C12H12O9	OC(CC(OCC=1OC(=CC1)C=O)=O)(CC(O)=O)C(O)=O	InChI=1S/C12H12O9/c13-5-7-1-2-8(21-7)6-20-10(16)4-12(19,11(17)18)3-9(14)15/h1-2,5,19H,3-4,6H2,(H,14,15)(H,17,18)	Mumefural	281.0301005		M-H2O-H		4.685166667												453.7856631	272.9871939	291.4708311	116.9920892	247.4543709	477.5027425	300.5092772	239.659851	305.1044617	868.7283599	492.5766126	1623.404735	1395.038718	30580.00925	464.1375132	1131.515318	78.22066551	253.0049609	1051.902857	1484.598338	274.8609599	647.3512022	61.9816765	425.9859318	1007.558785	132.219183	441.1395652	384.7046272	371.160538	751.7017011	292.4813481	327.1097569	543.6502422	670.5566596	626.3378033	239.1520229	165.3890462	1075.806618	1658.178754	514.9923646	173.2515898	388.3231168	159.7399079	1069.025839	2099.078126	754.9079405	1132.600054	4175.064169	472.7605922	219.8488957	284.4425577	403.8202371	277.828244	451.6776106	51.70481886
CHEBI:89282	C32H51NO12	C1[C@H](C[C@@]2([C@](C1)([C@@]3([C@@]([C@@H](C2)O)([C@]4([C@]([C@H](C3)O)(C(CC4)[C@@H](CCC(NCC(O)=O)=O)C)C)[H])[H])[H])C)[H])O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(O)=O)O)O)O	InChI=1S/C32H51NO12/c1-14(4-7-22(36)33-13-23(37)38)17-5-6-18-24-19(12-21(35)32(17,18)3)31(2)9-8-16(10-15(31)11-20(24)34)44-30-27(41)25(39)26(40)28(45-30)29(42)43/h14-21,24-28,30,34-35,39-41H,4-13H2,1-3H3,(H,33,36)(H,37,38)(H,42,43)/t14-,15+,16-,17?,18+,19+,20-,21+,24+,25+,26+,27-,28+,30-,31+,32-/m1/s1	(3a,5b,7a,12a)-24-[(carboxymethyl)amino]-1,12-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronic acid	622.323065		M-H2O-H		7.464233333												825.8462575	1510.729775	2588.105718	1885.571443	1786.008181	1831.311281	1508.807658	1792.997481	12380.7848	39.57428884	82.29552287	2586.698439	20487.25131	35.98050877	46.53749365	428.9910975	7.378522696	67.46326445	3.237141449	1.443346168	12.61425533	770.2733039	6.198052379	40.54878713	12.49988859	34949.06409	4.39612E-08	20869.57125	32.19614873	3712.268197	11283.30868	5.522375053	32.11187362	91.60530839	14373.61249	1920.234375	937.319906	1041.394635	266.1892268	82.92821664	478.6437686	206.6384459	10.27421568	12.76923089	22805.85855	1.686510343	6408.995155	33.37565457	264.6327173	17.62776305	415.9617555	159.6656637	170.2980959	96.84927575	157.9841161
CHEBI:137370	C20H32O6	C(\[C@H]1[C@@H](CC([C@@H]1C/C=C\CCCC(O)=O)=O)O)=C/[C@H](CCCCCO)O	InChI=1S/C20H32O6/c21-13-7-3-4-8-15(22)11-12-17-16(18(23)14-19(17)24)9-5-1-2-6-10-20(25)26/h1,5,11-12,15-17,19,21-22,24H,2-4,6-10,13-14H2,(H,25,26)/b5-1-,12-11+/t15-,16+,17+,19+/m0/s1	20-hydroxy-PGE2	367.2122144		M-H, 2M-H, M+FA-H		6.027333333												317329.2239	310958.0128	306704.9361	309927.1571	313372.1763	310705.8968	314110.4421	307083.8	56400.09655	12732.68396	1283592.558	30587.75058	10897.3502	28056.48135	18917.94046	9582.178191	126731.8167	3338132.852	10672.75865	12751.40834	14293.64036	25438.48295	33622.89407	106692.752	10841.74121	30944.98867	20761.18837	866796.9471	26516.72181	1140504.624	1387623.132	26286.60071	16872.75518	9796.051199	1217196.215	53337.48421	126689.2636	21827.21894	64398.02479	344479.0805	39157.45427	1495167.807	11610.51981	633876.0008	13063.74381	836987.2206	20373.48172	101663.2035	29711.82397	47501.94508	42820.3019	41687.97642	20766.64709	1782922.416	1841868.27
CHEBI:25863	C15H11O5+	Oc1ccc(cc1)-c1[o+]c2cc(O)cc(O)c2cc1O	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)15-13(19)7-11-12(18)5-10(17)6-14(11)20-15/h1-7H,(H3-,16,17,18,19)/p+1	Pelargonidin	269.0455046		M-H		5.540633333												2045.388396	2583.496692	2392.375887	2154.509729	2319.968173	2661.832463	2316.550179	2135.543612	566.8377316	665.582632	11029.13079	2875.893369	4704.862305	3783.653689	1233.682165	89.01565918	1715.367132	1453.948438	743.8570252	731.4605434	1886.318617	4.39612E-08	1243.287973	4.39612E-08	937.2261828	1503.488316	1695.27571	4.39612E-08	1178.433769	2147.119905	5548.188722	2151.685947	624.705617	407.425068	7124.572385	3029.701124	3654.979479	14601.87831	842.1769024	36197.15345	9997.014029	1339.127801	4.39612E-08	5336.839084	1939.710274	2195.209731	1581.428875	6816.209224	3008.228518	237.3709411	2914.964035	3496.217947	503.2122561	4.39612E-08	4.39612E-08
CHEBI:167936	C14H18O8	O1C(C(O)C(O)C(O)C1OC2=CC(O)=C(C=C2)CC)C(O)=O	InChI=1S/C14H18O8/c1-2-6-3-4-7(5-8(6)15)21-14-11(18)9(16)10(17)12(22-14)13(19)20/h3-5,9-12,14-18H,2H2,1H3,(H,19,20)	6-(4-ethyl-3-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid	295.0820602		M-H2O-H		5.57365												3167.448812	3419.143998	3568.230725	3455.461511	2983.191928	3453.881279	3893.662061	3601.904995	597.3735991	6.587599929	316.869603	4.39612E-08	16.78097061	276.7624017	735.8838097	0.334449127	4385.536612	70.60034049	5.360047276	1.164744963	5.746084227	4.39612E-08	108.1078492	289.3416891	3.963061904	847.8466942	144.5187066	104.1384293	83.75127526	527.9521773	534.5437521	614.8870931	430.1724251	246.9693222	761.6403639	453.6018968	189.8655615	181.9286427	281.1624457	220.8737672	584.8399865	4.39612E-08	149821.8034	217.5536897	1255.760906	280.7760091	73.39400572	4.39612E-08	30063.62645	18.95140122	253.0128314	77.37584277	887.3439243	890.0008144	697.2263771
CHEBI:169113	C11H11NO6	OC(=O)C(NC(=O)C=1C(O)=CC=CC1)CC(O)=O	InChI=1S/C11H11NO6/c13-8-4-2-1-3-6(8)10(16)12-7(11(17)18)5-9(14)15/h1-4,7,13H,5H2,(H,12,16)(H,14,15)(H,17,18)	N-Salicyloylaspartic acid	252.0510292		M-H		5.244683333												1367.306894	1126.480724	1236.978289	1280.531464	1048.06181	1137.14939	1195.710191	1137.213525	834.9544938	1714.137137	578.8091852	519.9507781	195.7454092	1010.945703	320.2343796	4.39612E-08	342.9836951	77.4575538	1427.472079	1641.469811	2072.25961	213.0464976	4.39612E-08	603.5357102	1713.753603	4.39612E-08	2149.970054	690.2381159	848.4680662	463.787488	296.0161755	4.39612E-08	648.9562033	113.5870892	526.5104572	450.5941611	99.37930073	2825.719263	330.7574569	555.5875063	1605.280134	75.9224105	7262.609904	6984.815603	863.2713371	1282.540469	5068.190131	3368.794754	27824.39133	4.39612E-08	352.9660104	271.519348	510.8485567	4.39612E-08	4.39612E-08
CHEBI:171954	C21H32O5	O[C@]1(C2(C(C3C(C4(C(=CC3)CC(O)CC4)C)C(O)C2)CC1)C)C(=O)CO	InChI=1S/C21H32O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h3,13-16,18,22-24,26H,4-11H2,1-2H3/t13?,14?,15?,16?,18?,19?,20?,21-/m0/s1	11b,17a,21-Trihydroxypreg-nenolone	409.2229706		M+FA-H		7.294266667												39638.39361	38386.58484	38424.19469	39465.84953	40043.14929	37991.23748	39063.27258	40971.02703	52618.72276	19986.79402	59761.99206	28846.59115	65571.06412	41690.61513	47356.30844	25639.45511	26885.67098	108171.0305	23611.65388	23914.47691	25707.58524	64142.52848	25578.77586	177082.1689	15155.70089	83942.29202	46558.88904	36763.15259	26468.97377	82683.90752	90410.82442	57193.03413	42526.20929	36403.37712	85609.35048	47347.35211	20915.79478	15387.96137	63784.97776	38740.49392	25440.06702	56886.5621	24853.13689	25873.81644	56611.91118	20067.79265	27241.94012	35300.68274	27568.56347	33030.92736	33941.61824	32242.68063	48593.55138	74734.88559	78814.14578
CHEBI:80551	C33H38N4O8	CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)NCCCCC(O)=O)cc12	InChI=1S/C33H38N4O8/c1-3-21-22-15-20(45-32(42)36-13-10-19(11-14-36)34-12-6-5-7-28(38)39)8-9-26(22)35-29-23(21)17-37-27(29)16-25-24(30(37)40)18-44-31(41)33(25,43)4-2/h8-9,15-16,19,34,43H,3-7,10-14,17-18H2,1-2H3,(H,38,39)/t33-/m0/s1	APC	599.2513069		M-H2O-H		8.907683333												64586.16929	62315.6043	63975.10696	63741.72064	62114.90071	65147.75442	62597.38674	59469.20403	25671.87128	49120.48577	6259.618931	208567.8813	172907.1924	10276.08316	4.39612E-08	180585.1122	100045.0226	156.9167899	48572.98123	71427.26602	306487.4026	5916.894403	126761.4125	3391.596459	66411.19949	679.4198897	100222.0634	2299.84919	297744.3838	21547.04232	1053.348565	58165.47039	4.39612E-08	35582.70653	4406.701386	13129.55589	137217.7472	129102.9354	9540.292614	69320.54138	108301.7442	7216.467895	117653.07	226112.0019	162227.534	224467.5476	253285.3457	168984.6365	153369.1612	38510.15248	40496.9718	39227.51852	10957.84244	149.7837817	870.3238023
