Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,host_subject_id,subject_information
SRR8058642,AMPLICON,350,15738450,PRJNA436359,SAMN10243123,Metagenome or environmental,10680785,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888197,USA,North America,USA,Homo sapiens,Illumina MiSeq,G92984,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G92984,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G92984_SubjectID_9658,
SRR8058643,AMPLICON,350,21410550,PRJNA436359,SAMN10243122,Metagenome or environmental,14212386,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888196,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94779,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94779,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94779_SubjectID_8775,
SRR8058644,AMPLICON,350,66777550,PRJNA436359,SAMN10243224,Metagenome or environmental,44827502,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888195,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96087,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96087,SRP165757,2018-10-15T14:31:00Z,1,2012/2016,G96087_SubjectID_2506,
SRR8058645,AMPLICON,350,55070400,PRJNA436359,SAMN10243225,Metagenome or environmental,32671724,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888194,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90263,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90263,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G90263_SubjectID_8713,
SRR8058646,AMPLICON,350,5928300,PRJNA436359,SAMN10243226,Metagenome or environmental,3320948,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888193,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90261,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90261,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G90261_SubjectID_3398,
SRR8058647,AMPLICON,350,82546450,PRJNA436359,SAMN10243227,Metagenome or environmental,48628032,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888192,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90267,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90267,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G90267_SubjectID_2923,
SRR8058648,AMPLICON,350,7115150,PRJNA436359,SAMN10243228,Metagenome or environmental,4003370,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888191,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90264,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90264,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G90264_SubjectID_5206,
SRR8058649,AMPLICON,350,16548350,PRJNA436359,SAMN10243229,Metagenome or environmental,9560874,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888190,USA,North America,USA,Homo sapiens,Illumina MiSeq,G90265,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90265,SRP165757,2018-10-15T14:31:00Z,1,2012/2016,G90265_SubjectID_12868,
SRR8058651,AMPLICON,350,5114200,PRJNA436359,SAMN10243231,Metagenome or environmental,3338284,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888188,USA,North America,USA,Homo sapiens,Illumina MiSeq,G74831_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74831_comb,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G74831_comb_SubjectID_6659,
SRR8058652,AMPLICON,350,7178150,PRJNA436359,SAMN10243113,Metagenome or environmental,5108787,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888187,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104250,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104250,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G104250_SubjectID_9270,
SRR8058657,AMPLICON,350,69191500,PRJNA436359,SAMN10243247,Metagenome or environmental,48519998,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888182,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94370,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94370,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94370_SubjectID_2078,
SRR8058658,AMPLICON,350,21378350,PRJNA436359,SAMN10243246,Metagenome or environmental,15001839,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888181,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94377,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94377,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94377_SubjectID_7899,
SRR8058660,AMPLICON,350,98327250,PRJNA436359,SAMN10243244,Metagenome or environmental,69035196,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888179,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94375,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94375,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94375_SubjectID_9658,
SRR8058661,AMPLICON,350,23980950,PRJNA436359,SAMN10243251,Metagenome or environmental,15331252,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888178,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94579,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94579,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94579_SubjectID_1689,
SRR8058662,AMPLICON,350,18804800,PRJNA436359,SAMN10243250,Metagenome or environmental,13243592,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888177,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94373,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94373,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94373_SubjectID_2960,
SRR8058663,AMPLICON,350,41784400,PRJNA436359,SAMN10243249,Metagenome or environmental,29345020,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888176,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94372,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94372,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94372_SubjectID_1291,
SRR8058664,AMPLICON,350,84329000,PRJNA436359,SAMN10243248,Metagenome or environmental,59113837,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888175,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94371,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94371,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94371_SubjectID_10840,
SRR8058665,AMPLICON,350,22730400,PRJNA436359,SAMN10243241,Metagenome or environmental,14341921,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888174,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94485,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94485,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94485_SubjectID_855,
SRR8058666,AMPLICON,350,22979250,PRJNA436359,SAMN10243240,Metagenome or environmental,14567590,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888173,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94484,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94484,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94484_SubjectID_8045,
SRR8058667,AMPLICON,350,8255800,PRJNA436359,SAMN10243239,Metagenome or environmental,5324918,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888172,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94487,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94487,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94487_SubjectID_2548,
SRR8058668,AMPLICON,350,15706600,PRJNA436359,SAMN10243238,Metagenome or environmental,9710851,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888171,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94486,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94486,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94486_SubjectID_2392,
SRR8058669,AMPLICON,350,10357200,PRJNA436359,SAMN10243237,Metagenome or environmental,6560502,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888170,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94481,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94481,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94481_SubjectID_14377,
SRR8058670,AMPLICON,350,15044050,PRJNA436359,SAMN10243236,Metagenome or environmental,9333560,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888169,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94480,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94480,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94480_SubjectID_855,
SRR8058671,AMPLICON,350,25944800,PRJNA436359,SAMN10243235,Metagenome or environmental,16232980,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888168,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94483,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94483,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94483_SubjectID_11376,
SRR8058672,AMPLICON,350,20665400,PRJNA436359,SAMN10243234,Metagenome or environmental,12955343,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888167,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94489,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94489,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94489_SubjectID_12052,
SRR8058673,AMPLICON,350,42092400,PRJNA436359,SAMN10243104,Metagenome or environmental,28065745,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888166,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94775,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94775,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G94775_SubjectID_57,
SRR8058674,AMPLICON,350,3266550,PRJNA436359,SAMN10243105,Metagenome or environmental,2382546,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888165,USA,North America,USA,Homo sapiens,Illumina MiSeq,G104258,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104258,SRP165757,2018-10-15T14:30:00Z,1,2012/2016,G104258_SubjectID_9473,
SRR8058675,AMPLICON,350,43062250,PRJNA436359,SAMN10243106,Metagenome or environmental,28043461,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4888164,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94777,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94777,SRP165757,2018-10-15T14:31:00Z,1,2012/2016,G94777_SubjectID_13362,
SRR8056870,AMPLICON,350,17367000,PRJNA436359,SAMN10242197,Metagenome or environmental,11147427,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886527,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94529,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94529,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G94529_SubjectID_12997,
SRR8056871,AMPLICON,350,28726600,PRJNA436359,SAMN10241858,Metagenome or environmental,18035319,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886526,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94564,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94564,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G94564_SubjectID_8821,
SRR8056872,AMPLICON,350,27063050,PRJNA436359,SAMN10242369,Metagenome or environmental,15381628,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886525,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75042,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75042,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75042_SubjectID_14486,
SRR8056873,AMPLICON,350,93558150,PRJNA436359,SAMN10242370,Metagenome or environmental,63541934,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886524,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96019,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96019,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G96019_SubjectID_3647,
SRR8056874,AMPLICON,350,90275850,PRJNA436359,SAMN10242371,Metagenome or environmental,60706664,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886523,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96018,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96018,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G96018_SubjectID_1360,
SRR8056875,AMPLICON,350,2917950,PRJNA436359,SAMN10242372,Metagenome or environmental,2032452,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886522,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96017,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96017,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G96017_SubjectID_113,
SRR8056881,AMPLICON,350,84137200,PRJNA436359,SAMN10242378,Metagenome or environmental,56590457,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886516,USA,North America,USA,Homo sapiens,Illumina MiSeq,G96010,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96010,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G96010_SubjectID_11732,
SRR8056884,AMPLICON,350,6203750,PRJNA436359,SAMN10242536,Metagenome or environmental,3012880,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886513,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75012,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75012,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75012_SubjectID_14232,
SRR8056885,AMPLICON,350,5682600,PRJNA436359,SAMN10242535,Metagenome or environmental,2641649,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886512,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75011,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75011,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75011_SubjectID_274,
SRR8056886,AMPLICON,350,3266550,PRJNA436359,SAMN10242534,Metagenome or environmental,1581032,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886511,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75010,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75010,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75010_SubjectID_6259,
SRR8056890,AMPLICON,350,19222350,PRJNA436359,SAMN10241787,Metagenome or environmental,10558297,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886507,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75135,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75135,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75135_SubjectID_1119,
SRR8056891,AMPLICON,350,20224400,PRJNA436359,SAMN10241788,Metagenome or environmental,11493260,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886506,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75134,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75134,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75134_SubjectID_14523,
SRR8056892,AMPLICON,350,2037700,PRJNA436359,SAMN10242548,Metagenome or environmental,1190342,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886505,USA,North America,USA,Homo sapiens,Illumina MiSeq,G108829,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G108829,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G108829_SubjectID_11052,
SRR8056896,AMPLICON,350,18156950,PRJNA436359,SAMN10241782,Metagenome or environmental,9893553,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886501,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75044,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75044,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75044_SubjectID_1178,
SRR8056898,AMPLICON,350,4315150,PRJNA436359,SAMN10241784,Metagenome or environmental,2060338,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886499,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75001,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75001,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G75001_SubjectID_3800,
SRR8056899,AMPLICON,350,28528850,PRJNA436359,SAMN10241785,Metagenome or environmental,18563480,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886498,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94626,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94626,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G94626_SubjectID_9687,
SRR8056900,AMPLICON,350,23266950,PRJNA436359,SAMN10241786,Metagenome or environmental,13094654,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886497,USA,North America,USA,Homo sapiens,Illumina MiSeq,G75136,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75136,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G75136_SubjectID_14523,
SRR8056901,AMPLICON,350,76336400,PRJNA436359,SAMN10242031,Metagenome or environmental,49939734,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886496,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94721,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94721,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94721_SubjectID_6060,
SRR8056903,AMPLICON,350,37275350,PRJNA436359,SAMN10242029,Metagenome or environmental,24474947,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886494,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94723,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94723,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94723_SubjectID_12293,
SRR8056904,AMPLICON,350,18514300,PRJNA436359,SAMN10242030,Metagenome or environmental,12748410,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886493,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94722,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94722,SRP165757,2018-10-15T12:40:00Z,1,2012/2016,G94722_SubjectID_519,
SRR8056905,AMPLICON,350,24119900,PRJNA436359,SAMN10242035,Metagenome or environmental,15738160,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886492,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94724,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94724,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94724_SubjectID_3939,
SRR8056906,AMPLICON,350,57401750,PRJNA436359,SAMN10242036,Metagenome or environmental,37487810,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886491,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94729,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94729,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94729_SubjectID_2682,
SRR8056907,AMPLICON,350,69731550,PRJNA436359,SAMN10242033,Metagenome or environmental,45755005,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4886490,USA,North America,USA,Homo sapiens,Illumina MiSeq,G94727,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94727,SRP165757,2018-10-15T12:41:00Z,1,2012/2016,G94727_SubjectID_8477,
