"","3-oxo-Δ4,6-LCA","3-oxo-Δ4-LCA","3-oxoalloLCA","3-oxoLCA","7-oxoCA","3-oxo-Δ4-CDCA","7-oxoCDCA","βMCA","12-oxoDCA","3-oxoDCA","CDCA","MDCA","DCA","alloCDCA","3-oxoCA","UCA","CA","isoCA","TLCA","Δ5-3b-ol","isoalloLCA","isoLCA","LCA","alloLCA","3-oxoCDCA","isoDCA","isoCDCA","GDCA","GCDCA","UDCA","HDCA","ωMCA","αMCA","HCA","LCA-3S","GCA","UDCA-3S","CDCA-3S","DCA-3S","CA-3S","TUDCA","TCDCA","TDCA","T-βMCA","TCA","TLCA-3S","TCA-3S"
"CE001",4.483393994,"31.99532577",271.2995994,3289.000378,3.109282459,NA,25.17356802,NA,1839.089469,472.378346,25.00093705,NA,"1627.730503",NA,0.592099279,"1.083562541",6.641977248,NA,NA,13.05794348,"534.6857239",1484.39641,7468.420867,183.8916783,18.4338289,133.5055281,18.98198442,5.454521614,3.723442874,10.46880986,10.83727285,NA,NA,NA,0.777982102,0.742431548,0.6071009,"0.181616213",0.418504996,0.362895516,NA,0.578429567,0.775806758,NA,0.300135445,NA,NA
"CE003-2",1.635783028,"4.959194672",16.04208272,474.8536552,1.633914926,NA,5.129031587,3.112010159,1735.889513,428.5304702,15.09428979,NA,"10000.00633",17.14182786,0.228725995,"0.844243819",9.031791739,2.16191879,NA,5.887860011,"162.9537345",1063.817613,7096.647253,71.1620063,12.49892619,431.1227831,47.18315817,19.31809247,7.751311064,2.614953669,22.75049603,NA,NA,NA,11.92075059,5.783086633,0.27552206,"0.677666868",3.32070308,0.238413749,NA,0.632349984,0.62530778,NA,0.306695972,NA,NA
"CE004",4.702318666,"2.929012549",16.90249597,232.00196,166.3241026,NA,309.8969321,NA,1526.224037,434.154056,371.2612575,39.20678795,"16853.77313",30.7057078,6.943599486,"39.37505392",235.6195991,32.02993727,NA,18.54549293,"311.9328722",898.4782508,6004.145551,101.8841944,25.97247003,992.6320401,139.3050552,15.08540413,5.190187026,433.6760957,7.037227037,15.57654962,NA,8.734915633,236.0543057,1.624309773,12.71539505,"131.9548669",101.1427537,2.147325181,NA,0.293389512,0.514213485,NA,0.397002617,NA,NA
"CE005",3.621906515,"0.785222742",8.719375,176.7472597,3.216931754,NA,4.854493828,NA,297.1179769,269.5984123,42.09958839,5.444008326,"16225.53699",6.41086308,0.16243822,"8.784446396",14.83795377,2.729044801,NA,3.574329188,"71.65862979",445.8487258,4256.426747,62.56135546,8.173326217,499.9840581,51.139229,35.13127067,9.31689342,19.0798315,20.55646662,1.668209269,NA,0.986247555,8.972719877,6.179036802,NA,"1.231615296",8.640571759,0.18516364,0.142423804,1.140558214,1.649327491,NA,0.501997977,0.124215756,NA
"CE006",2.67378783,"4.244306942",121.0304626,1391.093375,6.167873572,NA,32.45544729,NA,1902.975064,511.2061083,37.69410194,13.0247177,"5813.84519",2.203647805,0.47756246,"3.706845956",8.605398487,NA,NA,7.915661554,"562.2963178",1432.080232,8529.882315,174.4806623,20.81779414,310.0164503,37.68176676,33.35730746,8.183578677,16.95774193,6.623244139,3.16924713,NA,NA,6.49165163,2.513476942,12.27680467,NA,4.08460691,0.313590414,NA,NA,0.21451219,NA,NA,NA,NA
"CE007",2.84467917,"4.041229618",16.32532997,293.9330436,8.688261513,NA,NA,NA,709.5202187,131.741423,24.02669237,NA,"2267.888284",NA,0.169142702,"0.027595795",7.788579332,1.761586105,NA,2.68824581,"111.9319166",493.4768569,2679.029796,46.06466889,5.818750531,117.0674103,15.65276275,10.20409362,7.618380749,NA,4.564517278,NA,NA,NA,0.804569032,1.974439765,3.021656287,NA,0.801977203,NA,NA,0.288767412,0.452992879,NA,0.279443118,NA,NA
"CE008",1.480128616,"1.097493229",3.568693011,184.7942452,14.87396351,NA,34.80821397,NA,874.3030847,226.8087445,122.4703025,NA,"16718.33434",18.4362344,2.546202962,"6.741509325",216.1400801,12.13406447,NA,1.235223043,"49.99883373",1229.127813,9672.375051,73.32099786,7.698954825,712.3163097,84.5757067,14.33377615,7.614457137,70.077013,23.42469341,NA,NA,1.03798531,0.720891734,1.278507343,2.345573677,NA,NA,14.69894663,NA,0.674932791,0.616503528,NA,NA,NA,NA
"CE011",7.205863539,"6.476210247",11.44655627,827.1298889,NA,NA,24.07336095,NA,673.0863239,258.5550346,91.03747784,12.60348087,"9224.48059",NA,0.356960632,"3.982459351",10.54040613,NA,NA,7.580652335,"196.0805405",2254.85483,9402.87105,112.8346382,9.585644157,392.7790383,89.04881097,16.19907479,44.77121844,14.85650987,46.5906191,2.644723001,NA,0.910179872,68.31328109,8.942892859,115.6428985,"5.971117085",22.96909639,0.351684482,0.205038674,4.910479874,1.590047939,NA,0.830334665,0.414131046,NA
"CE018",3.833517688,"3.907312327",23.81156336,386.6057877,NA,NA,8.268745576,NA,1309.903246,144.5111308,44.63209669,3.127126848,"6652.574006",NA,NA,"3.478283908",8.968465717,NA,NA,5.347480011,"192.1905001",908.1068593,7070.458738,121.3518787,4.331633696,200.2795661,33.74305824,4.269242068,10.9592182,7.049712861,38.9582922,NA,NA,NA,5.236192066,1.801333812,0.703757508,"0.86385372",1.308473275,0.214487335,NA,1.103502805,0.150259433,NA,0.361701125,NA,NA
"CE019",3.763802287,"3.228393272",6.278755843,670.3251791,5.26796934,NA,78.0919392,NA,5816.280136,571.8815401,49.24891168,NA,"17382.62541",3.722815425,0.247288976,"1.658843558",10.28652223,0.930819232,NA,3.134027067,"68.54823066",1786.295525,6751.046099,81.85795391,15.05792038,726.7563744,86.98960702,6.614886708,2.781048019,26.56051047,8.136960383,1.971155886,NA,1.265123067,0.240098371,2.343849484,NA,"0.059319728",0.222890848,NA,NA,0.479085373,0.7292388,NA,0.718379778,NA,NA
"CE020-2",4.208126844,"6.897310035",28.12018727,911.3843393,36.20054468,NA,154.0298559,NA,2902.982599,484.5272558,418.6771121,6.128139421,"9266.231599",10.10516887,21.88238451,"107.5532398",199.0815309,10.68712545,NA,10.30946183,"192.0475351",1256.977569,7387.53164,115.8429347,45.22672339,323.0420315,50.04958072,185.176306,229.936049,325.2119549,3.401550901,2.289762657,NA,1.882725895,101.1376483,156.8287076,5.909734781,"5.660964832",39.19096873,0.664035688,3.398501635,11.22752977,6.183669955,NA,10.94220236,1.74829984,NA
"CE023",1.398957352,"9.523225059",66.38951127,851.5804251,4.151751893,NA,7.415053582,NA,2703.590152,333.4699527,14.97209352,NA,"6594.82238",NA,NA,"1.308415826",5.366469824,NA,NA,6.078391667,"436.6982053",1078.784884,4410.556066,99.07788187,7.536579961,299.5790047,35.87980053,5.11326178,2.639007166,2.610452529,7.155225812,0.397638279,NA,0.076091791,0.755494094,1.443373569,NA,"0.027478767",0.519256249,0.231730587,NA,0.403157522,0.410240868,NA,0.417565814,NA,NA
"CE024-2",0.242714811,"1.017358002",33.94612245,297.1502388,3.293470529,NA,33.75426249,NA,2267.929642,383.5678105,77.12400343,57.17344195,"16875.21717",NA,NA,"4.813923307",14.86474205,NA,NA,6.910278323,"244.4714126",549.7462006,10635.68888,177.6201689,11.50067473,459.5823919,49.93279348,20.12976644,6.112637198,18.02875167,11.87764263,0.844488288,NA,0.059862864,30.72086737,2.536414555,NA,"0.463426933",4.897031866,0.228758296,NA,0.293686563,0.693688303,NA,0.178627994,NA,NA
"CE025",4.245377783,"3.882967888",NA,264.9241383,2.576478868,NA,3.423329452,NA,200.4645771,196.1783553,24.68488647,NA,"2657.838684",NA,0.127221889,"11.75458399",8.253965141,NA,NA,1.646680132,"6.200219594",150.6110507,1019.958922,14.69329128,5.806388398,67.05578436,7.599986733,10.77285211,10.41205382,9.194707563,3.448112314,0.375187487,NA,NA,575.0175448,2.757263133,366.9370589,"509.7381507",3025.594235,32.37464285,0.226888506,0.543747943,2.184266087,NA,0.294935663,0.803932492,NA
"CE028-2",1.688450353,"0.736915007",NA,175.0235017,2.976089064,NA,NA,NA,416.3142645,242.7347847,16.03469315,NA,"4375.780849",7.064295225,0.480612048,"4.739230496",7.353518831,9.379687916,NA,0.828286828,"8.142806994",223.2247727,2410.061705,9.359700302,7.677536282,195.8944063,22.21230654,14.87786811,9.714760745,15.78373767,7.711307128,NA,NA,NA,1.193783754,5.746885517,0.29256642,NA,0.592556288,NA,NA,0.949735784,0.59941884,NA,0.469504774,NA,NA
"CE029-2",2.582091014,"0.952510178",8.569133372,334.3322927,NA,NA,20.72467759,NA,965.0680631,412.919369,74.41654433,NA,"20714.0097",NA,0.969995138,"5.856405581",53.32732364,8.37316031,NA,8.217553072,"167.3654604",1381.473983,7593.135437,78.84578192,15.53819041,897.9174723,100.8297478,22.767722,13.9342256,43.4522327,18.45957206,NA,NA,NA,5.891404273,9.348698795,0.505708526,"1.020970613",6.128476349,NA,NA,0.623045322,0.625524726,NA,0.904507005,NA,NA
"CE030-2",3.036991414,"1.295447899",NA,15.72997862,2.940645297,NA,12.82843919,NA,137.2932499,20.46231214,31.16062984,2.826841547,"2689.286348",7.49218176,0.286223405,"1.129181863",14.90978267,3.28796455,NA,7.605452202,"3.4936273",60.36220319,986.355063,12.20008604,1.421676429,71.10752635,8.873545858,2.054561592,6.355907615,9.028713212,10.55321335,NA,NA,1.877509615,352.4621139,3.210714468,63.64436069,"440.9892285",1254.061599,72.69997534,0.082666347,1.07049299,0.328183565,NA,0.575032093,0.247285525,NA
"CE031",2.220318327,NA,NA,2.342090341,432.8869062,1.190489701,413.4202197,NA,116.689719,44.00013186,3336.31698,3.346146774,"4246.524027",35.5056808,102.4023876,"2313.981203",7502.64288,570.0704906,NA,5.914593528,"2.93258471",15.52710871,287.5158669,4.866721155,66.02033394,116.057115,191.5392355,11.26997926,15.26599509,746.0741682,5.553910363,NA,NA,11.36931632,147.0626735,14.99387819,99.58951184,"64.50867093",320.683375,12.8858844,0.712090444,5.127503232,2.549638596,NA,6.076914512,0.61819162,NA
"CE032-2",2.78629501,"2.364764134",NA,308.6541756,3.260924882,NA,32.59846595,NA,176.6306289,182.8704913,337.818177,7.732308797,"13082.98622",27.82309663,NA,"4.153742413",14.23594387,1.039191402,NA,9.469488758,"33.89991609",1196.879647,5370.489068,56.95325331,13.0077205,363.033991,47.93757023,68.79114833,22.96263766,181.9147285,17.65784915,NA,NA,0.595086578,170.8959978,4.96795674,0.592359163,"1.785870354",11.82683219,NA,NA,0.869824022,1.454390842,NA,0.285185325,0.309719041,NA
"CE036",1.673078649,"4.814596642",30.30093181,1194.099353,7.589829998,NA,18.63840965,NA,3581.658192,659.5522714,38.41863963,NA,"9039.518596",NA,1.979347444,"2.904558736",13.30361349,0.935096158,NA,6.941991049,"144.5793018",1338.445063,5342.532861,66.21382372,4.015831734,414.2770272,49.80707783,38.89916246,23.60976957,7.171548839,13.78416968,NA,NA,0.092238002,3.39151308,18.12371896,NA,"0.293409929",3.547014185,0.391817927,NA,1.33483297,1.554292648,NA,0.947057709,NA,NA
"CE038",3.236152699,"1.688536079",NA,419.771011,4.353762561,NA,17.17393963,NA,1479.167828,479.2835616,36.06936257,NA,"21699.11623",40.50423905,0.374858271,"23.75112788",20.51546317,97.51971982,NA,9.104950432,"23.06659455",1018.677733,7003.151137,83.3196956,13.05202805,744.7649941,74.40171819,16.35586197,12.39642206,37.19667039,9.741799096,6.04809421,NA,8.455709211,17.19207191,6.278448934,1.993902886,"1.786934045",8.704931852,0.285982083,0.418349638,1.870158635,0.675779378,NA,0.662720468,NA,NA
"CE041",2.190803584,"1.267053362",NA,83.266263,3.044719165,NA,3.472481411,NA,143.2971144,53.29556882,21.34712686,NA,"1101.87261",NA,NA,"2.705744202",6.943641903,32.73788305,NA,1.126512281,"23.455894",159.7956266,1467.409822,25.18483869,0.480276591,25.55561955,5.14118717,11.77630955,17.60490345,2.997622699,4.265800441,NA,NA,NA,52.08383889,3.029562015,192.7611695,"206.6092693",1847.978647,27.41818852,0.104737503,0.746626345,0.432799916,NA,0.325280292,0.131218808,NA
"CE042-2",3.315022996,"3.825196787",NA,570.4074996,5.48113526,NA,62.72161056,NA,2130.160178,434.1815398,28.5738975,2.973704435,"8541.337155",6.806394815,0.168318601,"1.052714909",5.320218453,0.678315484,NA,1.882854884,"27.82935345",577.9596002,4384.235375,8.991362071,5.964674486,234.2606251,30.0258708,26.93863433,16.84536868,7.952604905,4.555299353,NA,NA,2.392499819,2.098273988,5.309975649,NA,"0.017486962",1.209697137,NA,NA,1.183305528,0.952376605,NA,0.276630883,0.292140103,NA
"CE045",2.125107922,"3.891396417",NA,423.1359405,5.298268094,NA,5.73898416,NA,237.352758,406.5049731,17.17383237,2.712004974,"5728.983759",NA,NA,"8.246389695",12.75069963,49.40417894,NA,1.583423656,"6.269112724",194.3902638,1758.217191,29.22647999,7.694038125,146.6072214,14.15614578,5.564169071,15.23454171,11.64070469,18.39806733,1.171574086,NA,7.001743968,15.66579481,9.708508009,69.82009566,"579.1792804",1793.128855,103.4647874,NA,2.175119069,0.90978592,NA,1.570331428,NA,NA
"CE046-2",0.905376647,"1.314045501",NA,107.5961825,3.933747683,NA,11.21110907,NA,120.2960291,43.72307885,80.06070597,4.226034074,"993.5555599",16.43891121,0.159357003,"6.83954559",17.55131293,48.7874238,NA,7.286462214,"23.76502598",287.1577225,1774.342706,23.39196432,2.616591662,33.89602763,6.350958574,98.42228162,169.2608292,17.7965238,10.0571952,0.597485684,NA,0.629226075,16.24745601,67.96698608,0.360423244,"0.890149669",2.719719502,0.227856194,2.032041152,11.36782814,4.282223584,NA,5.895384832,0.752589987,NA
"CE048",5.883122393,"4.961314706",6.841624339,709.1895654,5.868343727,NA,25.3972806,NA,1710.598831,452.514918,27.51536222,NA,"5897.701546",9.155993905,1.335087273,"6.502611504",21.28427079,3.393160281,NA,6.066481834,"47.24717696",642.0552723,3992.119887,51.7417778,1.677788171,181.0667935,22.87817125,22.73166933,20.63709503,29.46161985,20.68686281,2.050489331,NA,0.379649869,62.66042191,11.20216348,53.47891584,"4.716400428",114.1214134,2.520030903,0.187560617,1.493595771,1.25767596,NA,0.846099905,0.277145293,NA
"CE050-2",2.672157233,"2.297259459",NA,268.6126738,3.219190555,NA,28.09526784,NA,1483.188588,272.6477976,67.64007111,2.207369061,"11864.05886",11.21977932,0.376613149,"20.87304835",13.67866879,7.982612215,NA,8.977409371,"26.63168034",944.8811916,7060.201386,71.38023557,9.125128585,458.7464499,57.09500772,2.689894492,9.993146548,94.67570459,12.28814701,1.741762678,NA,8.922355258,0.751527259,3.277873005,5.794693705,"27.77507765",NA,52.40314299,0.12329235,1.043198426,0.32758521,NA,0.361441459,NA,NA
"CE052",4.614729638,"5.990651866",93.78200433,1522.326409,2.602927084,NA,17.34526556,NA,2005.473323,787.0779049,93.11221216,5.263995282,"15082.89904",NA,0.428157822,NA,33.96808359,NA,NA,18.78876165,"453.4719565",1803.223264,11732.79812,247.4138922,21.26303582,554.8068431,62.33366944,44.94283229,68.92929438,1.411604975,27.0237814,NA,NA,0.241618963,6.241413332,36.22873777,NA,"1.325786203",5.239875058,0.225522593,0.217244399,9.348699338,2.460646527,NA,3.802667267,0.470512051,NA
"CE055-2",1.363979539,"0.285143309",NA,167.9088344,2.556143786,NA,9.873700192,NA,442.5661464,203.7069511,53.17864989,4.093210741,"13241.05787",2.676747801,0.137319859,"2.521997638",10.67713454,1.654881201,NA,8.684022854,"60.82550647",783.9425886,7779.416404,87.75433222,6.120500318,452.3876369,46.74123348,17.26809621,8.845187119,31.71627313,8.325209814,0.675855128,NA,0.195426325,10.10629449,2.470504948,0.18784982,"0.206160261",1.231606018,0.204843483,0.088563709,0.665139865,0.702282547,NA,0.342390079,0.108375436,NA
"CE061-2",2.900658089,"3.017096441",69.44747805,636.1762396,8.69597946,NA,51.66445369,NA,671.5797907,132.3202564,162.3803303,3.115297377,"3505.658171",7.571328471,1.109630971,"23.46732471",22.62236338,1.333029072,NA,8.908441519,"414.2662155",811.1769211,5182.100854,109.5403668,10.47634054,115.8264831,14.74284857,162.2059611,307.800021,61.93409875,11.61846054,0.738028513,NA,0.80648374,30.76392665,49.75130872,3.049153139,"2.117939582",4.343041296,0.160755473,0.870282585,7.614454365,2.424955165,NA,1.267708016,0.199749542,NA
