accession_id,design_description,library_name,library_construction_protocol,paired_nominal_length,paired_nominal_sdev,platform,model,library_layout,library_strategy,library_source,library_selection,extra_attributes,study_accession_id,submission_accession_id,created_at,edited_at
EGAX00001383854,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:52+01,2016-04-01 13:21:35+02
EGAX00001383855,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:52+01,2016-04-01 13:21:35+02
EGAX00001383856,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:35+02
EGAX00001383857,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383858,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383859,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383860,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:35+02
EGAX00001383861,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383862,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383863,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383864,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383865,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:55+02
EGAX00001383866,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383867,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383868,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383869,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383870,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383871,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383872,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383873,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383874,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:04+02
EGAX00001383875,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383876,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383877,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383878,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383879,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383880,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383881,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383882,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:09+02
EGAX00001383883,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:09+02
EGAX00001383884,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383885,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:09+02
EGAX00001383886,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383887,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:55+02
EGAX00001383888,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383889,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:09+02
EGAX00001383890,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:24:09+02
EGAX00001383891,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383892,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383893,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:53+01,2016-04-01 13:21:41+02
EGAX00001383894,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383895,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383896,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383897,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383898,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:41+02
EGAX00001383899,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:41+02
EGAX00001383900,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:41+02
EGAX00001383901,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383902,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:41+02
EGAX00001383903,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383904,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383905,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383906,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383907,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383908,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383909,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383910,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:56+02
EGAX00001383911,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383912,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383913,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383914,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383915,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383916,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383917,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383918,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383919,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383920,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383921,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383922,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383923,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383924,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383925,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:09+02
EGAX00001383926,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383927,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:56+02
EGAX00001383928,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383929,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383930,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383931,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383932,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383933,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383934,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:56+02
EGAX00001383935,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383936,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:56+02
EGAX00001383937,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:56+02
EGAX00001383938,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383939,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383940,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383941,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383942,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:24:13+02
EGAX00001383943,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:54+01,2016-04-01 13:21:48+02
EGAX00001383944,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383945,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383946,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383947,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383948,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383949,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383950,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383951,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:13+02
EGAX00001383952,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383953,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383954,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383955,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383956,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383957,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383958,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:48+02
EGAX00001383959,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383960,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383961,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:56+02
EGAX00001383962,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383963,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383964,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383965,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383966,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383967,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383968,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383969,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383970,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:21:55+02
EGAX00001383971,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383972,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383973,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:55+01,2016-04-01 13:24:14+02
EGAX00001383974,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:21:55+02
EGAX00001383975,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:21:55+02
EGAX00001383976,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:24:19+02
EGAX00001383977,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:21:55+02
EGAX00001383978,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:21:55+02
EGAX00001383979,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:24:19+02
EGAX00001383980,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:24:19+02
EGAX00001383981,,,,,,ILLUMINA,Illumina HiSeq 2000,PAIRED,OTHER,METAGENOMIC,unspecified,,EGAS00001001704,EGA00001252987,2016-03-24 17:32:56+01,2016-04-01 13:21:55+02
